key,subject,motion,source,cx,cy
saccade_user4_left_session_1_0_2_w064_a001110,4,saccade,human_ellipse,97.0,141.0
saccade_user4_left_session_1_0_2_w064_a001110,4,saccade,unet,96.098,140.076
saccade_user4_left_session_1_0_2_w064_a001110,4,saccade,gsam2,96.49,140.35
saccade_user4_left_session_1_0_2_w064_a001110,4,saccade,pred,100.495,140.814
saccade_user4_left_session_1_0_2_w064_a001110,4,saccade,ellseg,97.431,141.134
saccade_user4_left_session_1_0_2_w064_a001110,4,saccade,ritnet,97.032,140.315
saccade_user4_left_session_1_0_2_w064_a001110,4,saccade,edge_guided,97.544,140.949
saccade_user4_left_session_1_0_2_w064_a001110,4,saccade,deepvog,96.42,140.219
saccade_user4_left_session_1_0_2_w064_a001110,4,saccade,yoloe,96.431,139.638
saccade_user4_left_session_1_0_2_w064_a001110,4,saccade,sam2_repeat_0,96.46,140.35
saccade_user4_left_session_1_0_2_w064_a001110,4,saccade,sam2_repeat_1,96.52,140.46
saccade_user4_left_session_1_0_2_w064_a001110,4,saccade,sam2_repeat_2,96.5,140.41
saccade_user4_left_session_1_0_2_w064_a001110,4,saccade,sam2_repeat_3,96.62,140.39
saccade_user4_left_session_1_0_2_w064_a001110,4,saccade,sam2_repeat_4,97.6,140.39
saccade_user4_left_session_1_0_2_w074_a001310,4,saccade,human_ellipse,107.0,130.0
saccade_user4_left_session_1_0_2_w074_a001310,4,saccade,unet,106.039,128.914
saccade_user4_left_session_1_0_2_w074_a001310,4,saccade,gsam2,106.47,129.18
saccade_user4_left_session_1_0_2_w074_a001310,4,saccade,pred,102.271,125.056
saccade_user4_left_session_1_0_2_w074_a001310,4,saccade,ellseg,107.48,129.893
saccade_user4_left_session_1_0_2_w074_a001310,4,saccade,ritnet,106.895,129.289
saccade_user4_left_session_1_0_2_w074_a001310,4,saccade,edge_guided,107.501,129.801
saccade_user4_left_session_1_0_2_w074_a001310,4,saccade,deepvog,100.411,135.951
saccade_user4_left_session_1_0_2_w074_a001310,4,saccade,yoloe,106.157,128.535
saccade_user4_left_session_1_0_2_w074_a001310,4,saccade,sam2_repeat_0,106.44,129.13
saccade_user4_left_session_1_0_2_w074_a001310,4,saccade,sam2_repeat_1,106.51,129.35
saccade_user4_left_session_1_0_2_w074_a001310,4,saccade,sam2_repeat_2,106.6,129.18
saccade_user4_left_session_1_0_2_w074_a001310,4,saccade,sam2_repeat_3,106.61,129.12
saccade_user4_left_session_1_0_2_w074_a001310,4,saccade,sam2_repeat_4,107.6,129.24
saccade_user4_left_session_1_0_2_w084_a001410,4,saccade,human_ellipse,108.0,128.0
saccade_user4_left_session_1_0_2_w084_a001410,4,saccade,unet,107.131,127.781
saccade_user4_left_session_1_0_2_w084_a001410,4,saccade,gsam2,107.63,128.13
saccade_user4_left_session_1_0_2_w084_a001410,4,saccade,pred,114.7,122.976
saccade_user4_left_session_1_0_2_w084_a001410,4,saccade,ellseg,108.588,128.816
saccade_user4_left_session_1_0_2_w084_a001410,4,saccade,ritnet,108.091,128.265
saccade_user4_left_session_1_0_2_w084_a001410,4,saccade,edge_guided,108.662,128.661
saccade_user4_left_session_1_0_2_w084_a001410,4,saccade,deepvog,108.056,129.528
saccade_user4_left_session_1_0_2_w084_a001410,4,saccade,yoloe,107.676,127.109
saccade_user4_left_session_1_0_2_w084_a001410,4,saccade,sam2_repeat_0,107.64,128.05
saccade_user4_left_session_1_0_2_w084_a001410,4,saccade,sam2_repeat_1,107.6,128.25
saccade_user4_left_session_1_0_2_w084_a001410,4,saccade,sam2_repeat_2,107.63,128.12
saccade_user4_left_session_1_0_2_w084_a001410,4,saccade,sam2_repeat_3,107.65,128.05
saccade_user4_left_session_1_0_2_w084_a001410,4,saccade,sam2_repeat_4,108.68,128.12
saccade_user4_left_session_1_0_2_w094_a001710,4,saccade,human_ellipse,167.0,141.0
saccade_user4_left_session_1_0_2_w094_a001710,4,saccade,unet,166.219,140.135
saccade_user4_left_session_1_0_2_w094_a001710,4,saccade,gsam2,166.69,140.58
saccade_user4_left_session_1_0_2_w094_a001710,4,saccade,pred,161.274,142.701
saccade_user4_left_session_1_0_2_w094_a001710,4,saccade,ellseg,167.563,141.511
saccade_user4_left_session_1_0_2_w094_a001710,4,saccade,ritnet,167.352,140.688
saccade_user4_left_session_1_0_2_w094_a001710,4,saccade,edge_guided,167.768,141.602
saccade_user4_left_session_1_0_2_w094_a001710,4,saccade,deepvog,177.872,143.319
saccade_user4_left_session_1_0_2_w094_a001710,4,saccade,yoloe,166.86,139.697
saccade_user4_left_session_1_0_2_w094_a001710,4,saccade,sam2_repeat_0,166.63,140.66
saccade_user4_left_session_1_0_2_w094_a001710,4,saccade,sam2_repeat_1,166.66,140.7
saccade_user4_left_session_1_0_2_w094_a001710,4,saccade,sam2_repeat_2,166.67,140.7
saccade_user4_left_session_1_0_2_w094_a001710,4,saccade,sam2_repeat_3,166.72,140.57
saccade_user4_left_session_1_0_2_w094_a001710,4,saccade,sam2_repeat_4,167.8,140.66
saccade_user4_left_session_1_0_2_w104_a001810,4,saccade,human_ellipse,150.0,135.0
saccade_user4_left_session_1_0_2_w104_a001810,4,saccade,unet,149.202,134.292
saccade_user4_left_session_1_0_2_w104_a001810,4,saccade,gsam2,149.58,134.85
saccade_user4_left_session_1_0_2_w104_a001810,4,saccade,pred,161.389,127.062
saccade_user4_left_session_1_0_2_w104_a001810,4,saccade,ellseg,150.433,135.536
saccade_user4_left_session_1_0_2_w104_a001810,4,saccade,ritnet,150.119,134.835
saccade_user4_left_session_1_0_2_w104_a001810,4,saccade,edge_guided,150.536,135.689
saccade_user4_left_session_1_0_2_w104_a001810,4,saccade,deepvog,150.568,135.757
saccade_user4_left_session_1_0_2_w104_a001810,4,saccade,yoloe,149.392,133.869
saccade_user4_left_session_1_0_2_w104_a001810,4,saccade,sam2_repeat_0,149.58,134.81
saccade_user4_left_session_1_0_2_w104_a001810,4,saccade,sam2_repeat_1,149.63,134.9
saccade_user4_left_session_1_0_2_w104_a001810,4,saccade,sam2_repeat_2,149.63,134.86
saccade_user4_left_session_1_0_2_w104_a001810,4,saccade,sam2_repeat_3,149.63,134.77
saccade_user4_left_session_1_0_2_w104_a001810,4,saccade,sam2_repeat_4,150.69,134.83
saccade_user4_right_session_1_0_2_w114_a000410,4,saccade,human_ellipse,244.0,153.0
saccade_user4_right_session_1_0_2_w114_a000410,4,saccade,unet,242.677,151.852
saccade_user4_right_session_1_0_2_w114_a000410,4,saccade,gsam2,243.42,152.66
saccade_user4_right_session_1_0_2_w114_a000410,4,saccade,pred,242.056,150.599
saccade_user4_right_session_1_0_2_w114_a000410,4,saccade,ellseg,243.978,153.642
saccade_user4_right_session_1_0_2_w114_a000410,4,saccade,ritnet,243.829,152.909
saccade_user4_right_session_1_0_2_w114_a000410,4,saccade,edge_guided,244.164,153.536
saccade_user4_right_session_1_0_2_w114_a000410,4,saccade,deepvog,243.227,152.908
saccade_user4_right_session_1_0_2_w114_a000410,4,saccade,yoloe,243.148,152.597
saccade_user4_right_session_1_0_2_w114_a000410,4,saccade,sam2_repeat_0,243.32,152.6
saccade_user4_right_session_1_0_2_w114_a000410,4,saccade,sam2_repeat_1,243.42,152.69
saccade_user4_right_session_1_0_2_w114_a000410,4,saccade,sam2_repeat_2,243.41,152.63
saccade_user4_right_session_1_0_2_w114_a000410,4,saccade,sam2_repeat_3,243.38,152.73
saccade_user4_right_session_1_0_2_w114_a000410,4,saccade,sam2_repeat_4,244.5,152.7
saccade_user4_right_session_1_0_2_w123_a000510,4,saccade,human_ellipse,229.0,146.0
saccade_user4_right_session_1_0_2_w123_a000510,4,saccade,unet,228.378,145.298
saccade_user4_right_session_1_0_2_w123_a000510,4,saccade,gsam2,228.87,145.74
saccade_user4_right_session_1_0_2_w123_a000510,4,saccade,pred,223.714,140.019
saccade_user4_right_session_1_0_2_w123_a000510,4,saccade,ellseg,229.774,146.269
saccade_user4_right_session_1_0_2_w123_a000510,4,saccade,ritnet,229.239,145.602
saccade_user4_right_session_1_0_2_w123_a000510,4,saccade,edge_guided,230.009,146.248
saccade_user4_right_session_1_0_2_w123_a000510,4,saccade,deepvog,229.825,145.674
saccade_user4_right_session_1_0_2_w123_a000510,4,saccade,yoloe,229.127,145.016
saccade_user4_right_session_1_0_2_w123_a000510,4,saccade,sam2_repeat_0,228.83,145.69
saccade_user4_right_session_1_0_2_w123_a000510,4,saccade,sam2_repeat_1,228.89,145.86
saccade_user4_right_session_1_0_2_w123_a000510,4,saccade,sam2_repeat_2,228.87,145.83
saccade_user4_right_session_1_0_2_w123_a000510,4,saccade,sam2_repeat_3,228.87,145.66
saccade_user4_right_session_1_0_2_w123_a000510,4,saccade,sam2_repeat_4,230.0,145.71
saccade_user4_right_session_1_0_2_w132_a000610,4,saccade,human_ellipse,223.0,139.0
saccade_user4_right_session_1_0_2_w132_a000610,4,saccade,unet,222.486,137.616
saccade_user4_right_session_1_0_2_w132_a000610,4,saccade,gsam2,222.83,138.32
saccade_user4_right_session_1_0_2_w132_a000610,4,saccade,pred,221.778,137.922
saccade_user4_right_session_1_0_2_w132_a000610,4,saccade,ellseg,223.468,138.972
saccade_user4_right_session_1_0_2_w132_a000610,4,saccade,ritnet,223.408,138.593
saccade_user4_right_session_1_0_2_w132_a000610,4,saccade,edge_guided,223.825,139.122
saccade_user4_right_session_1_0_2_w132_a000610,4,saccade,deepvog,224.133,138.261
saccade_user4_right_session_1_0_2_w132_a000610,4,saccade,yoloe,222.651,138.027
saccade_user4_right_session_1_0_2_w132_a000610,4,saccade,sam2_repeat_0,222.81,138.28
saccade_user4_right_session_1_0_2_w132_a000610,4,saccade,sam2_repeat_1,222.83,138.33
saccade_user4_right_session_1_0_2_w132_a000610,4,saccade,sam2_repeat_2,222.85,138.3
saccade_user4_right_session_1_0_2_w132_a000610,4,saccade,sam2_repeat_3,222.83,138.23
saccade_user4_right_session_1_0_2_w132_a000610,4,saccade,sam2_repeat_4,223.95,138.38
saccade_user4_right_session_1_0_2_w139_a000710,4,saccade,human_ellipse,217.0,134.0
saccade_user4_right_session_1_0_2_w139_a000710,4,saccade,unet,216.158,132.695
saccade_user4_right_session_1_0_2_w139_a000710,4,saccade,gsam2,216.6,133.39
saccade_user4_right_session_1_0_2_w139_a000710,4,saccade,pred,208.615,134.332
saccade_user4_right_session_1_0_2_w139_a000710,4,saccade,ellseg,217.409,133.83
saccade_user4_right_session_1_0_2_w139_a000710,4,saccade,ritnet,217.351,133.405
saccade_user4_right_session_1_0_2_w139_a000710,4,saccade,edge_guided,217.721,133.961
saccade_user4_right_session_1_0_2_w139_a000710,4,saccade,deepvog,217.357,133.38
saccade_user4_right_session_1_0_2_w139_a000710,4,saccade,yoloe,216.707,132.696
saccade_user4_right_session_1_0_2_w139_a000710,4,saccade,sam2_repeat_0,216.58,133.4
saccade_user4_right_session_1_0_2_w139_a000710,4,saccade,sam2_repeat_1,216.61,133.43
saccade_user4_right_session_1_0_2_w139_a000710,4,saccade,sam2_repeat_2,216.62,133.41
saccade_user4_right_session_1_0_2_w139_a000710,4,saccade,sam2_repeat_3,216.63,133.36
saccade_user4_right_session_1_0_2_w139_a000710,4,saccade,sam2_repeat_4,217.7,133.41
saccade_user4_right_session_1_0_2_w145_a000810,4,saccade,human_ellipse,209.0,129.0
saccade_user4_right_session_1_0_2_w145_a000810,4,saccade,unet,207.792,127.626
saccade_user4_right_session_1_0_2_w145_a000810,4,saccade,gsam2,208.32,128.33
saccade_user4_right_session_1_0_2_w145_a000810,4,saccade,pred,203.267,127.077
saccade_user4_right_session_1_0_2_w145_a000810,4,saccade,ellseg,208.883,128.778
saccade_user4_right_session_1_0_2_w145_a000810,4,saccade,ritnet,209.199,128.558
saccade_user4_right_session_1_0_2_w145_a000810,4,saccade,edge_guided,209.155,128.979
saccade_user4_right_session_1_0_2_w145_a000810,4,saccade,deepvog,208.873,128.551
saccade_user4_right_session_1_0_2_w145_a000810,4,saccade,yoloe,208.031,127.538
saccade_user4_right_session_1_0_2_w145_a000810,4,saccade,sam2_repeat_0,208.29,128.28
saccade_user4_right_session_1_0_2_w145_a000810,4,saccade,sam2_repeat_1,208.4,128.43
saccade_user4_right_session_1_0_2_w145_a000810,4,saccade,sam2_repeat_2,208.42,128.38
saccade_user4_right_session_1_0_2_w145_a000810,4,saccade,sam2_repeat_3,208.46,128.33
saccade_user4_right_session_1_0_2_w145_a000810,4,saccade,sam2_repeat_4,209.44,128.18
saccade_user4_right_session_1_0_2_w150_a000910,4,saccade,human_ellipse,170.0,123.0
saccade_user4_right_session_1_0_2_w150_a000910,4,saccade,unet,168.895,122.176
saccade_user4_right_session_1_0_2_w150_a000910,4,saccade,gsam2,169.5,122.94
saccade_user4_right_session_1_0_2_w150_a000910,4,saccade,pred,170.806,120.868
saccade_user4_right_session_1_0_2_w150_a000910,4,saccade,ellseg,170.442,123.51
saccade_user4_right_session_1_0_2_w150_a000910,4,saccade,ritnet,170.177,123.04
saccade_user4_right_session_1_0_2_w150_a000910,4,saccade,edge_guided,170.439,123.538
saccade_user4_right_session_1_0_2_w150_a000910,4,saccade,deepvog,170.046,123.296
saccade_user4_right_session_1_0_2_w150_a000910,4,saccade,yoloe,169.236,122.521
saccade_user4_right_session_1_0_2_w150_a000910,4,saccade,sam2_repeat_0,169.49,122.93
saccade_user4_right_session_1_0_2_w150_a000910,4,saccade,sam2_repeat_1,169.52,122.95
saccade_user4_right_session_1_0_2_w150_a000910,4,saccade,sam2_repeat_2,169.51,122.92
saccade_user4_right_session_1_0_2_w150_a000910,4,saccade,sam2_repeat_3,169.57,122.9
saccade_user4_right_session_1_0_2_w150_a000910,4,saccade,sam2_repeat_4,170.72,122.9
saccade_user4_right_session_1_0_2_w154_a001110,4,saccade,human_ellipse,158.0,121.0
saccade_user4_right_session_1_0_2_w154_a001110,4,saccade,unet,157.092,120.115
saccade_user4_right_session_1_0_2_w154_a001110,4,saccade,gsam2,157.63,120.71
saccade_user4_right_session_1_0_2_w154_a001110,4,saccade,pred,159.215,124.713
saccade_user4_right_session_1_0_2_w154_a001110,4,saccade,ellseg,158.531,121.575
saccade_user4_right_session_1_0_2_w154_a001110,4,saccade,ritnet,158.444,120.71
saccade_user4_right_session_1_0_2_w154_a001110,4,saccade,edge_guided,158.484,121.615
saccade_user4_right_session_1_0_2_w154_a001110,4,saccade,deepvog,157.983,121.405
saccade_user4_right_session_1_0_2_w154_a001110,4,saccade,yoloe,157.566,120.749
saccade_user4_right_session_1_0_2_w154_a001110,4,saccade,sam2_repeat_0,157.59,120.66
saccade_user4_right_session_1_0_2_w154_a001110,4,saccade,sam2_repeat_1,157.64,120.72
saccade_user4_right_session_1_0_2_w154_a001110,4,saccade,sam2_repeat_2,157.62,120.69
saccade_user4_right_session_1_0_2_w154_a001110,4,saccade,sam2_repeat_3,157.68,120.69
saccade_user4_right_session_1_0_2_w154_a001110,4,saccade,sam2_repeat_4,158.77,120.76
saccade_user4_right_session_1_0_2_w157_a001310,4,saccade,human_ellipse,167.0,111.0
saccade_user4_right_session_1_0_2_w157_a001310,4,saccade,unet,166.129,109.93
saccade_user4_right_session_1_0_2_w157_a001310,4,saccade,gsam2,166.8,110.34
saccade_user4_right_session_1_0_2_w157_a001310,4,saccade,pred,164.534,108.849
saccade_user4_right_session_1_0_2_w157_a001310,4,saccade,ellseg,167.421,111.119
saccade_user4_right_session_1_0_2_w157_a001310,4,saccade,ritnet,167.279,110.469
saccade_user4_right_session_1_0_2_w157_a001310,4,saccade,edge_guided,167.359,111.245
saccade_user4_right_session_1_0_2_w157_a001310,4,saccade,deepvog,167.298,111.502
saccade_user4_right_session_1_0_2_w157_a001310,4,saccade,yoloe,166.393,110.198
saccade_user4_right_session_1_0_2_w157_a001310,4,saccade,sam2_repeat_0,166.67,110.28
saccade_user4_right_session_1_0_2_w157_a001310,4,saccade,sam2_repeat_1,166.81,110.36
saccade_user4_right_session_1_0_2_w157_a001310,4,saccade,sam2_repeat_2,166.68,110.3
saccade_user4_right_session_1_0_2_w157_a001310,4,saccade,sam2_repeat_3,166.8,110.31
saccade_user4_right_session_1_0_2_w157_a001310,4,saccade,sam2_repeat_4,167.83,110.44
saccade_user4_right_session_1_0_2_w158_a001410,4,saccade,human_ellipse,169.0,111.0
saccade_user4_right_session_1_0_2_w158_a001410,4,saccade,unet,168.501,109.473
saccade_user4_right_session_1_0_2_w158_a001410,4,saccade,gsam2,169.09,110.09
saccade_user4_right_session_1_0_2_w158_a001410,4,saccade,pred,164.665,104.846
saccade_user4_right_session_1_0_2_w158_a001410,4,saccade,ellseg,169.827,110.752
saccade_user4_right_session_1_0_2_w158_a001410,4,saccade,ritnet,169.519,110.034
saccade_user4_right_session_1_0_2_w158_a001410,4,saccade,edge_guided,169.799,110.825
saccade_user4_right_session_1_0_2_w158_a001410,4,saccade,deepvog,169.527,111.031
saccade_user4_right_session_1_0_2_w158_a001410,4,saccade,yoloe,168.729,109.482
saccade_user4_right_session_1_0_2_w158_a001410,4,saccade,sam2_repeat_0,169.07,110.04
saccade_user4_right_session_1_0_2_w158_a001410,4,saccade,sam2_repeat_1,169.1,110.09
saccade_user4_right_session_1_0_2_w158_a001410,4,saccade,sam2_repeat_2,169.09,110.04
saccade_user4_right_session_1_0_2_w158_a001410,4,saccade,sam2_repeat_3,169.11,109.96
saccade_user4_right_session_1_0_2_w158_a001410,4,saccade,sam2_repeat_4,170.1,110.06
saccade_user4_right_session_1_0_2_w159_a001710,4,saccade,human_ellipse,232.0,133.0
saccade_user4_right_session_1_0_2_w159_a001710,4,saccade,unet,230.944,131.719
saccade_user4_right_session_1_0_2_w159_a001710,4,saccade,gsam2,231.45,132.3
saccade_user4_right_session_1_0_2_w159_a001710,4,saccade,pred,230.708,134.181
saccade_user4_right_session_1_0_2_w159_a001710,4,saccade,ellseg,231.984,132.913
saccade_user4_right_session_1_0_2_w159_a001710,4,saccade,ritnet,231.957,132.38
saccade_user4_right_session_1_0_2_w159_a001710,4,saccade,edge_guided,232.383,132.973
saccade_user4_right_session_1_0_2_w159_a001710,4,saccade,deepvog,232.363,133.464
saccade_user4_right_session_1_0_2_w159_a001710,4,saccade,yoloe,231.732,131.783
saccade_user4_right_session_1_0_2_w159_a001710,4,saccade,sam2_repeat_0,231.44,132.21
saccade_user4_right_session_1_0_2_w159_a001710,4,saccade,sam2_repeat_1,231.45,132.31
saccade_user4_right_session_1_0_2_w159_a001710,4,saccade,sam2_repeat_2,231.42,132.2
saccade_user4_right_session_1_0_2_w159_a001710,4,saccade,sam2_repeat_3,231.44,132.19
saccade_user4_right_session_1_0_2_w159_a001710,4,saccade,sam2_repeat_4,232.53,132.3
saccade_user4_right_session_1_0_2_w160_a001810,4,saccade,human_ellipse,218.0,124.0
saccade_user4_right_session_1_0_2_w160_a001810,4,saccade,unet,217.208,122.769
saccade_user4_right_session_1_0_2_w160_a001810,4,saccade,gsam2,217.74,123.49
saccade_user4_right_session_1_0_2_w160_a001810,4,saccade,pred,206.702,120.6
saccade_user4_right_session_1_0_2_w160_a001810,4,saccade,ellseg,218.375,124.001
saccade_user4_right_session_1_0_2_w160_a001810,4,saccade,ritnet,218.447,123.437
saccade_user4_right_session_1_0_2_w160_a001810,4,saccade,edge_guided,218.677,123.971
saccade_user4_right_session_1_0_2_w160_a001810,4,saccade,deepvog,218.434,124.358
saccade_user4_right_session_1_0_2_w160_a001810,4,saccade,yoloe,217.851,122.991
saccade_user4_right_session_1_0_2_w160_a001810,4,saccade,sam2_repeat_0,217.62,123.3
saccade_user4_right_session_1_0_2_w160_a001810,4,saccade,sam2_repeat_1,217.85,123.56
saccade_user4_right_session_1_0_2_w160_a001810,4,saccade,sam2_repeat_2,217.69,123.33
saccade_user4_right_session_1_0_2_w160_a001810,4,saccade,sam2_repeat_3,217.83,123.44
saccade_user4_right_session_1_0_2_w160_a001810,4,saccade,sam2_repeat_4,218.87,123.4
saccade_user5_left_session_1_0_2_w005_a000010,5,saccade,human_ellipse,206.0,131.0
saccade_user5_left_session_1_0_2_w005_a000010,5,saccade,unet,204.611,130.303
saccade_user5_left_session_1_0_2_w005_a000010,5,saccade,gsam2,205.23,131.13
saccade_user5_left_session_1_0_2_w005_a000010,5,saccade,pred,201.028,125.962
saccade_user5_left_session_1_0_2_w005_a000010,5,saccade,ellseg,205.748,131.717
saccade_user5_left_session_1_0_2_w005_a000010,5,saccade,ritnet,205.684,131.127
saccade_user5_left_session_1_0_2_w005_a000010,5,saccade,edge_guided,205.934,131.951
saccade_user5_left_session_1_0_2_w005_a000010,5,saccade,deepvog,205.957,131.475
saccade_user5_left_session_1_0_2_w005_a000010,5,saccade,yoloe,207.478,129.965
saccade_user5_left_session_1_0_2_w005_a000010,5,saccade,sam2_repeat_0,205.05,131.07
saccade_user5_left_session_1_0_2_w005_a000010,5,saccade,sam2_repeat_1,205.14,131.27
saccade_user5_left_session_1_0_2_w005_a000010,5,saccade,sam2_repeat_2,205.18,131.1
saccade_user5_left_session_1_0_2_w005_a000010,5,saccade,sam2_repeat_3,205.23,131.12
saccade_user5_left_session_1_0_2_w005_a000010,5,saccade,sam2_repeat_4,206.33,131.12
saccade_user5_left_session_1_0_2_w015_a000310,5,saccade,human_ellipse,221.0,126.0
saccade_user5_left_session_1_0_2_w015_a000310,5,saccade,unet,220.224,124.668
saccade_user5_left_session_1_0_2_w015_a000310,5,saccade,gsam2,220.82,125.52
saccade_user5_left_session_1_0_2_w015_a000310,5,saccade,pred,207.387,107.537
saccade_user5_left_session_1_0_2_w015_a000310,5,saccade,ellseg,221.314,126.059
saccade_user5_left_session_1_0_2_w015_a000310,5,saccade,ritnet,221.348,125.793
saccade_user5_left_session_1_0_2_w015_a000310,5,saccade,edge_guided,221.519,126.099
saccade_user5_left_session_1_0_2_w015_a000310,5,saccade,deepvog,221.283,125.484
saccade_user5_left_session_1_0_2_w015_a000310,5,saccade,yoloe,220.496,125.046
saccade_user5_left_session_1_0_2_w015_a000310,5,saccade,sam2_repeat_0,220.82,125.54
saccade_user5_left_session_1_0_2_w015_a000310,5,saccade,sam2_repeat_1,220.83,125.55
saccade_user5_left_session_1_0_2_w015_a000310,5,saccade,sam2_repeat_2,220.84,125.57
saccade_user5_left_session_1_0_2_w015_a000310,5,saccade,sam2_repeat_3,220.83,125.41
saccade_user5_left_session_1_0_2_w015_a000310,5,saccade,sam2_repeat_4,221.96,125.49
saccade_user5_left_session_1_0_2_w025_a000810,5,saccade,human_ellipse,196.0,139.0
saccade_user5_left_session_1_0_2_w025_a000810,5,saccade,unet,194.571,138.543
saccade_user5_left_session_1_0_2_w025_a000810,5,saccade,gsam2,195.04,139.25
saccade_user5_left_session_1_0_2_w025_a000810,5,saccade,pred,193.473,134.219
saccade_user5_left_session_1_0_2_w025_a000810,5,saccade,ellseg,195.733,139.718
saccade_user5_left_session_1_0_2_w025_a000810,5,saccade,ritnet,195.423,139.365
saccade_user5_left_session_1_0_2_w025_a000810,5,saccade,edge_guided,196.022,139.937
saccade_user5_left_session_1_0_2_w025_a000810,5,saccade,deepvog,195.462,139.009
saccade_user5_left_session_1_0_2_w025_a000810,5,saccade,yoloe,199.089,139.917
saccade_user5_left_session_1_0_2_w025_a000810,5,saccade,sam2_repeat_0,195.02,139.21
saccade_user5_left_session_1_0_2_w025_a000810,5,saccade,sam2_repeat_1,195.09,139.32
saccade_user5_left_session_1_0_2_w025_a000810,5,saccade,sam2_repeat_2,195.06,139.24
saccade_user5_left_session_1_0_2_w025_a000810,5,saccade,sam2_repeat_3,195.14,139.15
saccade_user5_left_session_1_0_2_w025_a000810,5,saccade,sam2_repeat_4,196.14,139.28
saccade_user5_left_session_1_0_2_w035_a000910,5,saccade,human_ellipse,208.0,134.0
saccade_user5_left_session_1_0_2_w035_a000910,5,saccade,unet,207.559,132.026
saccade_user5_left_session_1_0_2_w035_a000910,5,saccade,gsam2,207.99,132.88
saccade_user5_left_session_1_0_2_w035_a000910,5,saccade,pred,207.247,127.7
saccade_user5_left_session_1_0_2_w035_a000910,5,saccade,ellseg,208.774,133.843
saccade_user5_left_session_1_0_2_w035_a000910,5,saccade,ritnet,208.746,133.0
saccade_user5_left_session_1_0_2_w035_a000910,5,saccade,edge_guided,208.807,133.841
saccade_user5_left_session_1_0_2_w035_a000910,5,saccade,deepvog,209.407,132.309
saccade_user5_left_session_1_0_2_w035_a000910,5,saccade,yoloe,208.011,132.905
saccade_user5_left_session_1_0_2_w035_a000910,5,saccade,sam2_repeat_0,208.03,132.83
saccade_user5_left_session_1_0_2_w035_a000910,5,saccade,sam2_repeat_1,208.03,132.93
saccade_user5_left_session_1_0_2_w035_a000910,5,saccade,sam2_repeat_2,208.03,132.86
saccade_user5_left_session_1_0_2_w035_a000910,5,saccade,sam2_repeat_3,208.02,132.86
saccade_user5_left_session_1_0_2_w035_a000910,5,saccade,sam2_repeat_4,209.16,132.92
saccade_user5_left_session_1_0_2_w045_a001110,5,saccade,human_ellipse,231.0,125.0
saccade_user5_left_session_1_0_2_w045_a001110,5,saccade,unet,229.683,124.084
saccade_user5_left_session_1_0_2_w045_a001110,5,saccade,gsam2,230.07,124.96
saccade_user5_left_session_1_0_2_w045_a001110,5,saccade,pred,227.668,124.922
saccade_user5_left_session_1_0_2_w045_a001110,5,saccade,ellseg,230.875,125.589
saccade_user5_left_session_1_0_2_w045_a001110,5,saccade,ritnet,230.711,125.261
saccade_user5_left_session_1_0_2_w045_a001110,5,saccade,edge_guided,231.01,125.602
saccade_user5_left_session_1_0_2_w045_a001110,5,saccade,deepvog,231.126,125.056
saccade_user5_left_session_1_0_2_w045_a001110,5,saccade,yoloe,230.379,124.274
saccade_user5_left_session_1_0_2_w045_a001110,5,saccade,sam2_repeat_0,230.0,124.95
saccade_user5_left_session_1_0_2_w045_a001110,5,saccade,sam2_repeat_1,230.14,125.01
saccade_user5_left_session_1_0_2_w045_a001110,5,saccade,sam2_repeat_2,230.08,124.94
saccade_user5_left_session_1_0_2_w045_a001110,5,saccade,sam2_repeat_3,230.15,124.9
saccade_user5_left_session_1_0_2_w045_a001110,5,saccade,sam2_repeat_4,231.26,124.99
saccade_user5_left_session_1_0_2_w055_a001210,5,saccade,human_ellipse,248.0,125.0
saccade_user5_left_session_1_0_2_w055_a001210,5,saccade,unet,247.235,124.23
saccade_user5_left_session_1_0_2_w055_a001210,5,saccade,gsam2,247.77,125.26
saccade_user5_left_session_1_0_2_w055_a001210,5,saccade,pred,244.606,125.376
saccade_user5_left_session_1_0_2_w055_a001210,5,saccade,ellseg,248.206,125.823
saccade_user5_left_session_1_0_2_w055_a001210,5,saccade,ritnet,248.646,125.561
saccade_user5_left_session_1_0_2_w055_a001210,5,saccade,edge_guided,248.376,125.709
saccade_user5_left_session_1_0_2_w055_a001210,5,saccade,deepvog,247.871,125.231
saccade_user5_left_session_1_0_2_w055_a001210,5,saccade,yoloe,247.396,124.28
saccade_user5_left_session_1_0_2_w055_a001210,5,saccade,sam2_repeat_0,247.68,125.11
saccade_user5_left_session_1_0_2_w055_a001210,5,saccade,sam2_repeat_1,247.84,125.33
saccade_user5_left_session_1_0_2_w055_a001210,5,saccade,sam2_repeat_2,247.72,125.14
saccade_user5_left_session_1_0_2_w055_a001210,5,saccade,sam2_repeat_3,247.75,125.04
saccade_user5_left_session_1_0_2_w055_a001210,5,saccade,sam2_repeat_4,248.96,125.23
saccade_user5_left_session_1_0_2_w065_a001810,5,saccade,human_ellipse,231.0,134.0
saccade_user5_left_session_1_0_2_w065_a001810,5,saccade,unet,230.64,132.992
saccade_user5_left_session_1_0_2_w065_a001810,5,saccade,gsam2,231.1,133.87
saccade_user5_left_session_1_0_2_w065_a001810,5,saccade,pred,230.78,131.482
