key,motion,good,valid,cx,cy,r_equiv,area,score,gt_cx,gt_cy,gt_r,err,radius_ratio
smooth_pursuit_user4_left_session_2_0_1_w044_a000510,smooth_pursuit,1,1,153.575,119.186,16.41,892.0,,153.0,119.0,16.659,0.604,0.985
smooth_pursuit_user4_left_session_2_0_1_w054_a000610,smooth_pursuit,1,1,166.463,139.67,17.897,1057.0,,166.0,139.0,18.294,0.814,0.978
smooth_pursuit_user4_left_session_2_0_1_w064_a000710,smooth_pursuit,1,1,97.166,149.468,15.719,821.0,,97.0,149.0,16.038,0.497,0.98
smooth_pursuit_user4_left_session_2_0_1_w074_a000810,smooth_pursuit,1,1,87.028,149.741,14.742,727.0,,87.0,149.0,15.456,0.742,0.954
smooth_pursuit_user4_left_session_2_0_1_w084_a000910,smooth_pursuit,1,1,91.283,145.765,14.131,668.0,,91.0,145.0,14.562,0.815,0.97
smooth_pursuit_user4_left_session_2_0_1_w094_a001010,smooth_pursuit,1,1,106.98,141.368,17.042,959.0,,107.0,141.0,17.261,0.368,0.987
smooth_pursuit_user4_left_session_2_0_1_w104_a001110,smooth_pursuit,1,1,165.326,123.22,15.593,809.0,,165.0,123.0,16.049,0.393,0.972
smooth_pursuit_user4_left_session_2_0_1_w114_a001210,smooth_pursuit,1,1,89.548,162.966,15.1,760.0,,89.0,162.0,15.836,1.111,0.954
smooth_pursuit_user4_left_session_2_0_1_w124_a001310,smooth_pursuit,1,1,143.113,151.368,18.753,1156.0,,142.0,151.0,19.533,1.173,0.96
smooth_pursuit_user4_left_session_2_0_1_w134_a001410,smooth_pursuit,1,1,141.416,121.17,15.174,767.0,,142.0,121.0,15.557,0.608,0.975
smooth_pursuit_user4_left_session_2_0_1_w144_a001510,smooth_pursuit,1,1,127.997,125.909,15.201,770.0,,128.0,126.0,15.544,0.091,0.978
smooth_pursuit_user4_left_session_2_0_1_w154_a001610,smooth_pursuit,1,1,107.194,150.247,15.835,832.0,,107.0,150.0,15.821,0.315,1.001
smooth_pursuit_user5_left_session_2_0_1_w005_a000010,smooth_pursuit,1,1,208.238,137.146,18.159,1088.0,,208.0,137.0,18.742,0.279,0.969
smooth_pursuit_user5_left_session_2_0_1_w015_a000110,smooth_pursuit,1,1,207.136,136.362,15.287,778.0,,207.0,136.0,15.817,0.386,0.967
smooth_pursuit_user5_left_session_2_0_1_w025_a000210,smooth_pursuit,1,1,249.908,161.402,16.091,858.0,,250.0,161.0,16.341,0.413,0.985
smooth_pursuit_user5_left_session_2_0_1_w035_a000310,smooth_pursuit,1,1,217.237,147.25,18.213,1091.0,,217.0,147.0,18.308,0.344,0.995
smooth_pursuit_user5_left_session_2_0_1_w045_a000410,smooth_pursuit,1,1,176.509,145.659,15.534,801.0,,176.0,145.0,15.898,0.833,0.977
smooth_pursuit_user5_left_session_2_0_1_w055_a000510,smooth_pursuit,1,1,225.437,121.922,12.693,539.0,,225.0,121.0,12.615,1.021,1.006
smooth_pursuit_user5_left_session_2_0_1_w065_a000610,smooth_pursuit,1,1,236.496,143.17,15.208,769.0,,236.0,143.0,15.466,0.524,0.983
smooth_pursuit_user5_left_session_2_0_1_w075_a000710,smooth_pursuit,1,1,211.375,136.057,13.76,632.0,,212.0,136.0,14.008,0.627,0.982
smooth_pursuit_user5_left_session_2_0_1_w085_a000810,smooth_pursuit,1,1,166.574,150.765,14.398,692.0,,166.0,151.0,14.592,0.621,0.987
smooth_pursuit_user5_left_session_2_0_1_w095_a000910,smooth_pursuit,1,1,169.599,141.086,13.278,591.0,,169.0,141.0,13.44,0.605,0.988
smooth_pursuit_user5_left_session_2_0_1_w105_a001010,smooth_pursuit,1,1,208.616,145.179,16.401,890.0,,208.0,144.0,16.758,1.33,0.979
smooth_pursuit_user5_left_session_2_0_1_w115_a001110,smooth_pursuit,1,1,234.603,124.429,13.484,610.0,,234.0,124.0,13.982,0.74,0.964
smooth_pursuit_user5_left_session_2_0_1_w125_a001210,smooth_pursuit,1,1,167.161,158.185,14.876,736.0,,167.0,158.0,15.191,0.245,0.979
smooth_pursuit_user5_left_session_2_0_1_w135_a001310,smooth_pursuit,1,1,217.964,163.258,15.988,849.0,,218.0,163.0,16.496,0.261,0.969
smooth_pursuit_user5_left_session_2_0_1_w145_a001410,smooth_pursuit,1,1,213.34,122.949,13.2,583.0,,213.0,123.0,13.054,0.344,1.011
smooth_pursuit_user5_left_session_2_0_1_w155_a001510,smooth_pursuit,1,1,203.536,125.416,12.994,567.0,,203.0,125.0,13.202,0.678,0.984
smooth_pursuit_user6_left_session_2_0_1_w006_a000110,smooth_pursuit,1,1,170.756,108.077,12.9,558.0,,171.0,108.0,13.706,0.256,0.941
smooth_pursuit_user6_left_session_2_0_1_w016_a000210,smooth_pursuit,1,1,219.803,131.323,14.921,742.0,,220.0,131.0,15.469,0.378,0.965
smooth_pursuit_user6_left_session_2_0_1_w026_a000310,smooth_pursuit,1,1,131.862,100.427,9.057,284.0,,131.0,101.0,9.836,1.035,0.921
smooth_pursuit_user6_left_session_2_0_1_w036_a000410,smooth_pursuit,1,1,131.394,119.169,11.533,451.0,,131.0,118.0,11.79,1.234,0.978
smooth_pursuit_user6_left_session_2_0_1_w046_a000510,smooth_pursuit,1,1,195.973,89.048,10.79,397.0,,196.0,89.0,11.27,0.055,0.957
smooth_pursuit_user6_left_session_2_0_1_w056_a000610,smooth_pursuit,1,1,206.701,110.1,12.457,523.0,,206.0,110.0,12.651,0.708,0.985
smooth_pursuit_user6_left_session_2_0_1_w066_a000710,smooth_pursuit,1,1,180.148,99.493,12.063,491.0,,180.0,99.0,12.175,0.514,0.991
smooth_pursuit_user6_left_session_2_0_1_w076_a000810,smooth_pursuit,1,1,130.738,115.948,11.366,439.0,,130.0,116.0,11.603,0.74,0.98
smooth_pursuit_user6_left_session_2_0_1_w086_a000910,smooth_pursuit,1,1,134.518,109.484,10.301,363.0,,134.0,109.0,10.717,0.709,0.961
smooth_pursuit_user6_left_session_2_0_1_w096_a001010,smooth_pursuit,1,1,183.872,95.886,11.873,476.0,,184.0,96.0,12.107,0.171,0.981
smooth_pursuit_user6_left_session_2_0_1_w106_a001110,smooth_pursuit,1,1,204.179,88.409,11.762,467.0,,204.0,88.0,11.979,0.446,0.982
smooth_pursuit_user6_left_session_2_0_1_w116_a001210,smooth_pursuit,1,1,135.691,122.926,11.636,457.0,,136.0,123.0,11.671,0.318,0.997
smooth_pursuit_user6_left_session_2_0_1_w126_a001310,smooth_pursuit,1,1,161.788,120.559,14.367,689.0,,161.0,120.0,14.48,0.966,0.992
smooth_pursuit_user6_left_session_2_0_1_w136_a001410,smooth_pursuit,1,1,181.845,85.385,12.071,492.0,,182.0,85.0,11.952,0.415,1.01
smooth_pursuit_user6_left_session_2_0_1_w146_a001510,smooth_pursuit,1,1,171.007,89.599,10.711,390.0,,171.0,89.0,10.933,0.599,0.98
smooth_pursuit_user6_left_session_2_0_1_w156_a001610,smooth_pursuit,1,1,169.539,88.583,11.41,439.0,,170.0,88.0,11.409,0.744,1.0
smooth_pursuit_user7_left_session_2_0_1_w007_a000110,smooth_pursuit,1,1,128.533,87.362,12.954,564.0,,128.0,87.0,12.745,0.644,1.016
smooth_pursuit_user7_left_session_2_0_1_w017_a000210,smooth_pursuit,1,1,174.495,105.5,14.391,689.0,,174.0,105.0,14.022,0.704,1.026
smooth_pursuit_user7_left_session_2_0_1_w027_a000310,smooth_pursuit,1,1,92.11,87.002,9.091,287.0,,92.0,87.0,8.669,0.11,1.049
smooth_pursuit_user7_left_session_2_0_1_w037_a000410,smooth_pursuit,1,1,90.644,104.18,10.486,376.0,,90.0,104.0,10.241,0.668,1.024
smooth_pursuit_user7_left_session_2_0_1_w047_a000510,smooth_pursuit,1,1,149.429,73.373,11.278,431.0,,149.0,73.0,11.366,0.569,0.992
smooth_pursuit_user7_left_session_2_0_1_w057_a000610,smooth_pursuit,1,1,158.64,88.829,12.761,546.0,,158.0,89.0,13.101,0.662,0.974
smooth_pursuit_user7_left_session_2_0_1_w067_a000710,smooth_pursuit,1,1,98.344,99.472,11.631,458.0,,98.0,99.0,12.013,0.584,0.968
smooth_pursuit_user7_left_session_2_0_1_w077_a000810,smooth_pursuit,1,1,92.824,98.15,9.949,340.0,,93.0,98.0,10.057,0.231,0.989
smooth_pursuit_user7_left_session_2_0_1_w087_a000910,smooth_pursuit,1,1,92.738,95.16,9.356,302.0,,92.0,95.0,9.158,0.755,1.022
smooth_pursuit_user7_left_session_2_0_1_w097_a001010,smooth_pursuit,1,1,118.326,86.659,10.885,403.0,,118.0,86.0,10.694,0.735,1.018
smooth_pursuit_user7_left_session_2_0_1_w107_a001110,smooth_pursuit,1,1,156.823,73.417,11.778,468.0,,157.0,73.0,11.836,0.453,0.995
smooth_pursuit_user7_left_session_2_0_1_w117_a001210,smooth_pursuit,1,1,93.753,108.457,10.323,365.0,,94.0,108.0,11.128,0.519,0.928
smooth_pursuit_user7_left_session_2_0_1_w127_a001310,smooth_pursuit,1,1,129.522,83.949,13.144,580.0,,130.0,84.0,13.055,0.481,1.007
smooth_pursuit_user7_left_session_2_0_1_w137_a001410,smooth_pursuit,1,1,138.808,71.658,11.082,417.0,,139.0,71.0,10.708,0.686,1.035
smooth_pursuit_user7_left_session_2_0_1_w147_a001510,smooth_pursuit,1,1,126.769,76.331,10.464,374.0,,127.0,76.0,10.745,0.403,0.974
smooth_pursuit_user7_left_session_2_0_1_w157_a001610,smooth_pursuit,1,1,107.468,97.565,11.505,449.0,,107.0,97.0,11.922,0.734,0.965
smooth_pursuit_user8_left_session_2_0_1_w008_a000110,smooth_pursuit,1,1,143.85,102.181,11.721,462.0,,144.0,102.0,12.249,0.235,0.957
smooth_pursuit_user8_left_session_2_0_1_w018_a000210,smooth_pursuit,1,1,196.14,119.472,11.134,419.0,,196.0,119.0,11.726,0.492,0.95
smooth_pursuit_user8_left_session_2_0_1_w028_a000310,smooth_pursuit,1,1,108.102,100.508,8.447,246.0,,108.0,100.0,8.534,0.519,0.99
smooth_pursuit_user8_left_session_2_0_1_w038_a000410,smooth_pursuit,1,1,105.448,120.414,8.839,272.0,,105.0,120.0,9.419,0.61,0.938
smooth_pursuit_user8_left_session_2_0_1_w048_a000510,smooth_pursuit,1,1,165.657,83.254,9.939,338.0,,165.0,83.0,10.148,0.704,0.979
smooth_pursuit_user8_left_session_2_0_1_w058_a000610,smooth_pursuit,1,1,184.949,89.061,10.333,364.0,,185.0,88.0,10.771,1.063,0.959
smooth_pursuit_user8_left_session_2_0_1_w068_a000710,smooth_pursuit,1,1,138.779,104.576,9.959,340.0,,139.0,104.0,10.149,0.617,0.981
smooth_pursuit_user8_left_session_2_0_1_w078_a000810,smooth_pursuit,1,1,106.186,116.167,8.183,234.0,,106.0,116.0,8.934,0.25,0.916
smooth_pursuit_user8_left_session_2_0_1_w088_a000910,smooth_pursuit,1,1,112.47,114.052,8.641,258.0,,112.0,114.0,8.584,0.473,1.007
smooth_pursuit_user8_left_session_2_0_1_w098_a001010,smooth_pursuit,1,1,126.916,108.412,9.968,339.0,,126.0,108.0,10.131,1.004,0.984
smooth_pursuit_user8_left_session_2_0_1_w108_a001110,smooth_pursuit,1,1,180.358,88.202,10.016,344.0,,180.0,88.0,10.184,0.411,0.984
smooth_pursuit_user8_left_session_2_0_1_w118_a001210,smooth_pursuit,1,1,115.364,126.544,9.561,315.0,,115.0,127.0,9.857,0.583,0.97
smooth_pursuit_user8_left_session_2_0_1_w128_a001310,smooth_pursuit,1,1,161.0,121.405,11.477,446.0,,161.0,121.0,12.186,0.405,0.942
smooth_pursuit_user8_left_session_2_0_1_w138_a001410,smooth_pursuit,1,1,156.97,86.245,9.23,292.0,,157.0,86.0,9.445,0.247,0.977
smooth_pursuit_user8_left_session_2_0_1_w148_a001510,smooth_pursuit,1,1,146.37,97.727,9.987,341.0,,146.0,97.0,10.308,0.815,0.969
smooth_pursuit_user8_left_session_2_0_1_w158_a001610,smooth_pursuit,1,1,130.088,120.078,9.83,331.0,,129.0,119.0,10.383,1.532,0.947
smooth_pursuit_user9_left_session_2_0_1_w009_a000010,smooth_pursuit,1,1,161.393,134.98,18.699,1150.0,,161.0,135.0,19.051,0.393,0.982
smooth_pursuit_user9_left_session_2_0_1_w019_a000110,smooth_pursuit,1,1,162.201,135.045,19.868,1295.0,,162.0,135.0,20.662,0.206,0.962
smooth_pursuit_user9_left_session_2_0_1_w029_a000210,smooth_pursuit,1,1,217.324,118.828,17.087,963.0,,217.0,118.0,17.223,0.89,0.992
smooth_pursuit_user9_left_session_2_0_1_w039_a000510,smooth_pursuit,1,1,187.669,117.4,18.245,1097.0,,187.0,117.0,18.649,0.779,0.978
smooth_pursuit_user9_left_session_2_0_1_w049_a000610,smooth_pursuit,1,1,198.445,139.366,20.25,1346.0,,198.0,139.0,20.698,0.576,0.978
smooth_pursuit_user9_left_session_2_0_1_w059_a000710,smooth_pursuit,1,1,132.907,144.506,19.655,1270.0,,132.0,144.0,20.106,1.038,0.978
smooth_pursuit_user9_left_session_2_0_1_w069_a000810,smooth_pursuit,1,1,125.856,145.922,17.395,1002.0,,126.0,146.0,17.296,0.164,1.006
smooth_pursuit_user9_left_session_2_0_1_w079_a000910,smooth_pursuit,1,1,128.857,141.712,16.778,933.0,,129.0,141.0,17.306,0.727,0.969
smooth_pursuit_user9_left_session_2_0_1_w089_a001010,smooth_pursuit,1,1,141.547,140.271,17.918,1060.0,,141.0,140.0,18.392,0.61,0.974
smooth_pursuit_user9_left_session_2_0_1_w099_a001110,smooth_pursuit,1,1,198.804,118.061,17.786,1043.0,,199.0,118.0,18.214,0.206,0.976
smooth_pursuit_user9_left_session_2_0_1_w109_a001210,smooth_pursuit,1,1,130.422,158.512,17.647,1029.0,,130.0,158.0,17.921,0.664,0.985
smooth_pursuit_user9_left_session_2_0_1_w119_a001310,smooth_pursuit,1,1,181.468,161.413,22.216,1611.0,,181.0,161.0,23.12,0.625,0.961
smooth_pursuit_user9_left_session_2_0_1_w129_a001410,smooth_pursuit,1,1,170.947,116.086,18.575,1136.0,,171.0,116.0,18.989,0.101,0.978
smooth_pursuit_user9_left_session_2_0_1_w139_a001510,smooth_pursuit,1,1,161.94,121.941,16.865,942.0,,162.0,122.0,17.398,0.084,0.969
smooth_pursuit_user9_left_session_2_0_1_w149_a001610,smooth_pursuit,1,1,142.277,148.551,16.896,944.0,,142.0,148.0,17.497,0.617,0.966
smooth_pursuit_user9_left_session_2_0_1_w159_a001710,smooth_pursuit,1,1,191.057,140.468,20.927,1433.0,,191.0,140.0,21.378,0.471,0.979
