key,motion,good,valid,cx,cy,r_equiv,area,score,gt_cx,gt_cy,gt_r,err,radius_ratio
smooth_pursuit_user4_left_session_2_0_1_w054_a000610,smooth_pursuit,1,1,166.6,139.717,17.94,1062.0,,166.0,139.0,18.294,0.935,0.981
smooth_pursuit_user4_left_session_2_0_1_w064_a000710,smooth_pursuit,1,1,97.185,149.259,15.576,807.0,,97.0,149.0,16.038,0.318,0.971
smooth_pursuit_user4_left_session_2_0_1_w074_a000810,smooth_pursuit,1,1,86.908,149.777,14.716,723.0,,87.0,149.0,15.456,0.783,0.952
smooth_pursuit_user4_left_session_2_0_1_w084_a000910,smooth_pursuit,1,1,91.606,145.558,14.246,678.0,,91.0,145.0,14.562,0.823,0.978
smooth_pursuit_user4_left_session_2_0_1_w094_a001010,smooth_pursuit,1,1,107.003,141.401,16.99,953.0,,107.0,141.0,17.261,0.401,0.984
smooth_pursuit_user4_left_session_2_0_1_w104_a001110,smooth_pursuit,1,1,165.402,123.456,15.691,819.0,,165.0,123.0,16.049,0.608,0.978
smooth_pursuit_user4_left_session_2_0_1_w114_a001210,smooth_pursuit,1,1,89.576,162.877,15.026,753.0,,89.0,162.0,15.836,1.049,0.949
smooth_pursuit_user4_left_session_2_0_1_w124_a001310,smooth_pursuit,1,1,143.11,151.449,18.843,1165.0,,142.0,151.0,19.533,1.198,0.965
smooth_pursuit_user4_left_session_2_0_1_w134_a001410,smooth_pursuit,1,1,141.471,121.278,15.224,771.0,,142.0,121.0,15.557,0.597,0.979
smooth_pursuit_user4_left_session_2_0_1_w144_a001510,smooth_pursuit,1,1,128.172,125.859,15.24,773.0,,128.0,126.0,15.544,0.222,0.98
smooth_pursuit_user4_left_session_2_0_1_w154_a001610,smooth_pursuit,1,1,107.441,150.23,15.904,839.0,,107.0,150.0,15.821,0.498,1.005
smooth_pursuit_user5_left_session_2_0_1_w005_a000010,smooth_pursuit,1,1,208.379,137.261,18.248,1097.0,,208.0,137.0,18.742,0.46,0.974
smooth_pursuit_user5_left_session_2_0_1_w015_a000110,smooth_pursuit,1,1,207.357,136.383,15.266,776.0,,207.0,136.0,15.817,0.523,0.965
smooth_pursuit_user5_left_session_2_0_1_w025_a000210,smooth_pursuit,1,1,250.156,161.534,15.981,847.0,,250.0,161.0,16.341,0.557,0.978
smooth_pursuit_user5_left_session_2_0_1_w035_a000310,smooth_pursuit,1,1,217.273,147.532,18.446,1118.0,,217.0,147.0,18.308,0.598,1.008
smooth_pursuit_user5_left_session_2_0_1_w045_a000410,smooth_pursuit,1,1,176.766,145.803,15.631,810.0,,176.0,145.0,15.898,1.109,0.983
smooth_pursuit_user5_left_session_2_0_1_w055_a000510,smooth_pursuit,1,1,225.401,121.821,12.697,539.0,,225.0,121.0,12.615,0.914,1.006
smooth_pursuit_user5_left_session_2_0_1_w065_a000610,smooth_pursuit,1,1,236.87,143.457,15.479,793.0,,236.0,143.0,15.466,0.983,1.001
smooth_pursuit_user5_left_session_2_0_1_w075_a000710,smooth_pursuit,1,1,211.794,136.058,14.008,655.0,,212.0,136.0,14.008,0.214,1.0
smooth_pursuit_user5_left_session_2_0_1_w085_a000810,smooth_pursuit,1,1,166.797,150.642,14.383,691.0,,166.0,151.0,14.592,0.873,0.986
smooth_pursuit_user5_left_session_2_0_1_w095_a000910,smooth_pursuit,1,1,169.837,140.95,13.251,588.0,,169.0,141.0,13.44,0.839,0.986
smooth_pursuit_user5_left_session_2_0_1_w105_a001010,smooth_pursuit,1,1,208.746,145.406,16.465,897.0,,208.0,144.0,16.758,1.592,0.983
smooth_pursuit_user5_left_session_2_0_1_w115_a001110,smooth_pursuit,1,1,234.71,124.402,13.459,608.0,,234.0,124.0,13.982,0.816,0.963
smooth_pursuit_user5_left_session_2_0_1_w125_a001210,smooth_pursuit,1,1,167.36,158.323,14.862,735.0,,167.0,158.0,15.191,0.484,0.978
smooth_pursuit_user5_left_session_2_0_1_w135_a001310,smooth_pursuit,1,1,218.175,163.4,16.187,870.0,,218.0,163.0,16.496,0.436,0.981
smooth_pursuit_user5_left_session_2_0_1_w145_a001410,smooth_pursuit,1,1,213.384,123.015,13.239,587.0,,213.0,123.0,13.054,0.384,1.014
smooth_pursuit_user5_left_session_2_0_1_w155_a001510,smooth_pursuit,1,1,203.545,125.44,12.978,566.0,,203.0,125.0,13.202,0.701,0.983
smooth_pursuit_user6_left_session_2_0_1_w006_a000110,smooth_pursuit,1,1,171.004,108.309,12.97,564.0,,171.0,108.0,13.706,0.309,0.946
smooth_pursuit_user6_left_session_2_0_1_w016_a000210,smooth_pursuit,1,1,220.241,131.571,15.018,750.0,,220.0,131.0,15.469,0.62,0.971
smooth_pursuit_user6_left_session_2_0_1_w026_a000310,smooth_pursuit,1,1,131.912,100.556,9.024,282.0,,131.0,101.0,9.836,1.015,0.917
smooth_pursuit_user6_left_session_2_0_1_w036_a000410,smooth_pursuit,1,1,131.489,118.802,11.613,457.0,,131.0,118.0,11.79,0.939,0.985
smooth_pursuit_user6_left_session_2_0_1_w046_a000510,smooth_pursuit,1,1,196.067,89.205,10.938,407.0,,196.0,89.0,11.27,0.216,0.971
smooth_pursuit_user6_left_session_2_0_1_w056_a000610,smooth_pursuit,1,1,206.631,110.443,12.78,550.0,,206.0,110.0,12.651,0.771,1.01
smooth_pursuit_user6_left_session_2_0_1_w066_a000710,smooth_pursuit,1,1,180.566,99.713,12.321,511.0,,180.0,99.0,12.175,0.911,1.012
smooth_pursuit_user6_left_session_2_0_1_w076_a000810,smooth_pursuit,1,1,130.756,115.769,11.216,428.0,,130.0,116.0,11.603,0.79,0.967
smooth_pursuit_user6_left_session_2_0_1_w086_a000910,smooth_pursuit,1,1,134.422,109.869,10.643,387.0,,134.0,109.0,10.717,0.966,0.993
smooth_pursuit_user6_left_session_2_0_1_w096_a001010,smooth_pursuit,1,1,184.124,95.929,12.137,497.0,,184.0,96.0,12.107,0.142,1.003
smooth_pursuit_user6_left_session_2_0_1_w106_a001110,smooth_pursuit,1,1,204.688,88.596,11.97,483.0,,204.0,88.0,11.979,0.911,0.999
smooth_pursuit_user6_left_session_2_0_1_w116_a001210,smooth_pursuit,1,1,135.913,123.179,11.708,462.0,,136.0,123.0,11.671,0.199,1.003
smooth_pursuit_user6_left_session_2_0_1_w126_a001310,smooth_pursuit,1,1,161.898,120.907,14.582,709.0,,161.0,120.0,14.48,1.276,1.007
smooth_pursuit_user6_left_session_2_0_1_w136_a001410,smooth_pursuit,1,1,181.827,85.402,12.13,497.0,,182.0,85.0,11.952,0.437,1.015
smooth_pursuit_user6_left_session_2_0_1_w146_a001510,smooth_pursuit,1,1,170.983,89.575,10.743,393.0,,171.0,89.0,10.933,0.575,0.983
smooth_pursuit_user6_left_session_2_0_1_w156_a001610,smooth_pursuit,1,1,169.856,88.642,11.325,433.0,,170.0,88.0,11.409,0.658,0.993
smooth_pursuit_user7_left_session_2_0_1_w007_a000110,smooth_pursuit,1,1,128.376,87.194,13.133,579.0,,128.0,87.0,12.745,0.423,1.031
smooth_pursuit_user7_left_session_2_0_1_w017_a000210,smooth_pursuit,1,1,174.619,105.68,14.565,706.0,,174.0,105.0,14.022,0.92,1.039
smooth_pursuit_user7_left_session_2_0_1_w027_a000310,smooth_pursuit,1,1,96.924,81.081,4.355,65.0,,92.0,87.0,8.669,7.699,0.502
smooth_pursuit_user7_left_session_2_0_1_w037_a000410,smooth_pursuit,1,1,91.065,103.942,10.809,397.0,,90.0,104.0,10.241,1.067,1.055
smooth_pursuit_user7_left_session_2_0_1_w047_a000510,smooth_pursuit,1,1,149.638,73.536,11.292,432.0,,149.0,73.0,11.366,0.834,0.993
smooth_pursuit_user7_left_session_2_0_1_w057_a000610,smooth_pursuit,1,1,158.684,89.111,13.055,569.0,,158.0,89.0,13.101,0.693,0.996
smooth_pursuit_user7_left_session_2_0_1_w067_a000710,smooth_pursuit,1,1,98.527,99.554,11.837,473.0,,98.0,99.0,12.013,0.764,0.985
smooth_pursuit_user7_left_session_2_0_1_w077_a000810,smooth_pursuit,1,1,92.931,98.425,10.42,371.0,,93.0,98.0,10.057,0.43,1.036
smooth_pursuit_user7_left_session_2_0_1_w087_a000910,smooth_pursuit,1,1,92.855,95.541,9.641,320.0,,92.0,95.0,9.158,1.012,1.053
smooth_pursuit_user7_left_session_2_0_1_w097_a001010,smooth_pursuit,1,1,118.494,86.538,11.223,427.0,,118.0,86.0,10.694,0.73,1.049
smooth_pursuit_user7_left_session_2_0_1_w107_a001110,smooth_pursuit,1,1,157.093,73.684,11.939,481.0,,157.0,73.0,11.836,0.691,1.009
smooth_pursuit_user7_left_session_2_0_1_w117_a001210,smooth_pursuit,1,1,94.304,108.574,10.725,392.0,,94.0,108.0,11.128,0.649,0.964
smooth_pursuit_user7_left_session_2_0_1_w127_a001310,smooth_pursuit,1,1,129.75,83.764,13.336,596.0,,130.0,84.0,13.055,0.344,1.022
smooth_pursuit_user7_left_session_2_0_1_w137_a001410,smooth_pursuit,1,1,139.08,71.799,11.141,421.0,,139.0,71.0,10.708,0.803,1.04
smooth_pursuit_user7_left_session_2_0_1_w147_a001510,smooth_pursuit,1,1,127.13,76.231,10.35,366.0,,127.0,76.0,10.745,0.265,0.963
smooth_pursuit_user7_left_session_2_0_1_w157_a001610,smooth_pursuit,1,1,107.557,97.626,11.583,455.0,,107.0,97.0,11.922,0.838,0.972
smooth_pursuit_user8_left_session_2_0_1_w008_a000110,smooth_pursuit,1,1,143.973,102.16,11.969,483.0,,144.0,102.0,12.249,0.162,0.977
smooth_pursuit_user8_left_session_2_0_1_w018_a000210,smooth_pursuit,1,1,196.38,119.756,11.381,436.0,,196.0,119.0,11.726,0.847,0.971
smooth_pursuit_user8_left_session_2_0_1_w028_a000310,smooth_pursuit,1,0,,,,,,108.0,100.0,8.534,,
smooth_pursuit_user8_left_session_2_0_1_w038_a000410,smooth_pursuit,1,1,105.672,120.346,8.918,276.0,,105.0,120.0,9.419,0.756,0.947
smooth_pursuit_user8_left_session_2_0_1_w048_a000510,smooth_pursuit,1,1,165.73,83.273,10.069,346.0,,165.0,83.0,10.148,0.779,0.992
smooth_pursuit_user8_left_session_2_0_1_w058_a000610,smooth_pursuit,1,1,185.597,89.117,10.36,366.0,,185.0,88.0,10.771,1.267,0.962
smooth_pursuit_user8_left_session_2_0_1_w068_a000710,smooth_pursuit,1,1,138.8,104.634,9.995,342.0,,139.0,104.0,10.149,0.665,0.985
smooth_pursuit_user8_left_session_2_0_1_w078_a000810,smooth_pursuit,1,1,105.93,116.568,8.277,239.0,,106.0,116.0,8.934,0.573,0.927
smooth_pursuit_user8_left_session_2_0_1_w088_a000910,smooth_pursuit,1,1,112.376,114.139,8.645,258.0,,112.0,114.0,8.584,0.401,1.007
smooth_pursuit_user8_left_session_2_0_1_w098_a001010,smooth_pursuit,1,1,127.037,108.152,10.149,351.0,,126.0,108.0,10.131,1.048,1.002
smooth_pursuit_user8_left_session_2_0_1_w108_a001110,smooth_pursuit,1,1,180.613,88.369,10.198,356.0,,180.0,88.0,10.184,0.716,1.001
smooth_pursuit_user8_left_session_2_0_1_w118_a001210,smooth_pursuit,1,1,115.503,126.787,9.695,322.0,,115.0,127.0,9.857,0.546,0.984
smooth_pursuit_user8_left_session_2_0_1_w128_a001310,smooth_pursuit,1,1,161.128,121.761,11.669,461.0,,161.0,121.0,12.186,0.772,0.958
smooth_pursuit_user8_left_session_2_0_1_w138_a001410,smooth_pursuit,1,1,157.0,86.131,9.396,302.0,,157.0,86.0,9.445,0.131,0.995
smooth_pursuit_user8_left_session_2_0_1_w148_a001510,smooth_pursuit,1,1,146.428,97.576,10.041,345.0,,146.0,97.0,10.308,0.718,0.974
smooth_pursuit_user8_left_session_2_0_1_w158_a001610,smooth_pursuit,1,1,129.935,119.884,10.054,346.0,,129.0,119.0,10.383,1.287,0.968
smooth_pursuit_user9_left_session_2_0_1_w009_a000010,smooth_pursuit,1,1,161.363,135.146,18.923,1178.0,,161.0,135.0,19.051,0.391,0.993
smooth_pursuit_user9_left_session_2_0_1_w019_a000110,smooth_pursuit,1,1,162.132,135.147,19.882,1297.0,,162.0,135.0,20.662,0.198,0.962
smooth_pursuit_user9_left_session_2_0_1_w029_a000210,smooth_pursuit,1,1,217.399,118.837,17.123,967.0,,217.0,118.0,17.223,0.927,0.994
smooth_pursuit_user9_left_session_2_0_1_w039_a000510,smooth_pursuit,1,1,187.77,117.419,18.304,1104.0,,187.0,117.0,18.649,0.876,0.981
smooth_pursuit_user9_left_session_2_0_1_w049_a000610,smooth_pursuit,1,1,198.612,139.565,20.416,1367.0,,198.0,139.0,20.698,0.833,0.986
smooth_pursuit_user9_left_session_2_0_1_w059_a000710,smooth_pursuit,1,1,132.956,144.453,19.553,1257.0,,132.0,144.0,20.106,1.058,0.972
smooth_pursuit_user9_left_session_2_0_1_w069_a000810,smooth_pursuit,1,1,125.867,146.033,17.474,1011.0,,126.0,146.0,17.296,0.137,1.01
smooth_pursuit_user9_left_session_2_0_1_w079_a000910,smooth_pursuit,1,1,129.043,142.043,16.745,930.0,,129.0,141.0,17.306,1.044,0.968
smooth_pursuit_user9_left_session_2_0_1_w089_a001010,smooth_pursuit,1,1,141.344,140.365,17.964,1065.0,,141.0,140.0,18.392,0.502,0.977
smooth_pursuit_user9_left_session_2_0_1_w099_a001110,smooth_pursuit,1,1,198.926,118.207,17.895,1054.0,,199.0,118.0,18.214,0.219,0.982
smooth_pursuit_user9_left_session_2_0_1_w109_a001210,smooth_pursuit,1,1,130.504,158.364,17.589,1023.0,,130.0,158.0,17.921,0.622,0.982
smooth_pursuit_user9_left_session_2_0_1_w119_a001310,smooth_pursuit,1,1,181.627,161.396,22.367,1632.0,,181.0,161.0,23.12,0.742,0.967
smooth_pursuit_user9_left_session_2_0_1_w129_a001410,smooth_pursuit,1,1,171.0,116.037,18.422,1117.0,,171.0,116.0,18.989,0.037,0.97
smooth_pursuit_user9_left_session_2_0_1_w139_a001510,smooth_pursuit,1,1,161.834,121.949,16.812,936.0,,162.0,122.0,17.398,0.174,0.966
smooth_pursuit_user9_left_session_2_0_1_w149_a001610,smooth_pursuit,1,1,142.29,148.473,16.953,951.0,,142.0,148.0,17.497,0.555,0.969
smooth_pursuit_user9_left_session_2_0_1_w159_a001710,smooth_pursuit,1,1,191.184,140.382,21.052,1451.0,,191.0,140.0,21.378,0.423,0.985
