key,motion,good,valid,cx,cy,r_equiv,area,score,gt_cx,gt_cy,gt_r,err,radius_ratio
smooth_pursuit_user3_left_session_2_0_1_w123_a001410,smooth_pursuit,1,1,176.775,88.019,11.819,467.0,0.9658,176.0,88.0,12.939,0.776,0.913
smooth_pursuit_user3_left_session_2_0_1_w133_a001510,smooth_pursuit,1,1,165.476,90.585,14.548,702.0,0.9994,165.0,91.0,14.387,0.632,1.011
smooth_pursuit_user3_left_session_2_0_1_w143_a001610,smooth_pursuit,1,1,139.196,121.38,11.56,451.0,0.9727,139.0,121.0,12.579,0.428,0.919
smooth_pursuit_user3_left_session_2_0_1_w153_a001710,smooth_pursuit,1,1,191.044,109.449,14.701,721.0,0.9994,191.0,110.0,14.729,0.552,0.998
smooth_pursuit_user4_left_session_2_0_1_w004_a000110,smooth_pursuit,1,1,128.963,136.713,18.907,1173.0,1.0,128.0,137.0,19.347,1.005,0.977
smooth_pursuit_user4_left_session_2_0_1_w014_a000210,smooth_pursuit,1,1,184.32,157.846,19.916,1302.0,1.0,184.0,158.0,19.899,0.356,1.001
smooth_pursuit_user4_left_session_2_0_1_w024_a000310,smooth_pursuit,1,1,143.28,121.209,17.864,1050.0,1.0,143.0,121.0,18.195,0.35,0.982
smooth_pursuit_user4_left_session_2_0_1_w034_a000410,smooth_pursuit,1,1,86.974,150.6,12.225,467.0,0.8606,86.0,153.0,16.092,2.59,0.76
smooth_pursuit_user4_left_session_2_0_1_w044_a000510,smooth_pursuit,1,1,153.128,119.567,16.496,900.0,1.0,153.0,119.0,16.659,0.582,0.99
smooth_pursuit_user4_left_session_2_0_1_w054_a000610,smooth_pursuit,1,1,167.038,139.358,18.064,1077.0,1.0,166.0,139.0,18.294,1.098,0.987
smooth_pursuit_user4_left_session_2_0_1_w064_a000710,smooth_pursuit,1,1,98.719,149.577,16.03,850.0,0.9996,97.0,149.0,16.038,1.813,1.0
smooth_pursuit_user4_left_session_2_0_1_w074_a000810,smooth_pursuit,1,1,82.886,145.849,3.728,51.0,0.6168,87.0,149.0,15.456,5.182,0.241
smooth_pursuit_user4_left_session_2_0_1_w084_a000910,smooth_pursuit,1,1,93.622,145.507,13.656,612.0,0.9853,91.0,145.0,14.562,2.67,0.938
smooth_pursuit_user4_left_session_2_0_1_w094_a001010,smooth_pursuit,1,1,107.134,141.294,16.68,921.0,0.9999,107.0,141.0,17.261,0.323,0.966
smooth_pursuit_user4_left_session_2_0_1_w104_a001110,smooth_pursuit,1,1,165.309,123.941,15.31,780.0,1.0,165.0,123.0,16.049,0.991,0.954
smooth_pursuit_user4_left_session_2_0_1_w114_a001210,smooth_pursuit,1,1,98.69,158.018,20.099,1304.0,0.9981,89.0,162.0,15.836,10.476,1.269
smooth_pursuit_user4_left_session_2_0_1_w124_a001310,smooth_pursuit,1,1,143.296,149.63,19.661,1269.0,1.0,142.0,151.0,19.533,1.885,1.007
smooth_pursuit_user4_left_session_2_0_1_w134_a001410,smooth_pursuit,1,1,141.508,121.724,15.168,765.0,0.9998,142.0,121.0,15.557,0.875,0.975
smooth_pursuit_user4_left_session_2_0_1_w144_a001510,smooth_pursuit,1,1,128.37,125.808,14.824,732.0,0.9999,128.0,126.0,15.544,0.417,0.954
smooth_pursuit_user4_left_session_2_0_1_w154_a001610,smooth_pursuit,1,1,107.457,150.479,15.921,839.0,0.9999,107.0,150.0,15.821,0.662,1.006
smooth_pursuit_user5_left_session_2_0_1_w005_a000010,smooth_pursuit,1,1,207.921,136.611,18.212,1090.0,0.9988,208.0,137.0,18.742,0.397,0.972
smooth_pursuit_user5_left_session_2_0_1_w015_a000110,smooth_pursuit,1,1,207.75,135.472,15.511,800.0,0.9997,207.0,136.0,15.817,0.917,0.981
smooth_pursuit_user5_left_session_2_0_1_w025_a000210,smooth_pursuit,1,1,250.573,160.977,14.007,653.0,0.9658,250.0,161.0,16.341,0.573,0.857
smooth_pursuit_user5_left_session_2_0_1_w035_a000310,smooth_pursuit,1,1,217.288,146.46,18.467,1123.0,1.0,217.0,147.0,18.308,0.612,1.009
smooth_pursuit_user5_left_session_2_0_1_w045_a000410,smooth_pursuit,1,1,176.855,145.38,15.196,768.0,0.9998,176.0,145.0,15.898,0.935,0.956
smooth_pursuit_user5_left_session_2_0_1_w055_a000510,smooth_pursuit,1,1,225.277,121.703,12.337,511.0,1.0,225.0,121.0,12.615,0.756,0.978
smooth_pursuit_user5_left_session_2_0_1_w065_a000610,smooth_pursuit,1,1,236.465,142.797,15.125,761.0,1.0,236.0,143.0,15.466,0.508,0.978
smooth_pursuit_user5_left_session_2_0_1_w075_a000710,smooth_pursuit,1,1,211.101,135.033,14.474,699.0,0.9999,212.0,136.0,14.008,1.32,1.033
smooth_pursuit_user5_left_session_2_0_1_w085_a000810,smooth_pursuit,1,1,167.796,150.001,13.925,644.0,0.9956,166.0,151.0,14.592,2.055,0.954
smooth_pursuit_user5_left_session_2_0_1_w095_a000910,smooth_pursuit,1,1,169.838,140.459,12.397,513.0,0.9986,169.0,141.0,13.44,0.998,0.922
smooth_pursuit_user5_left_session_2_0_1_w105_a001010,smooth_pursuit,1,1,209.739,143.762,17.026,956.0,1.0,208.0,144.0,16.758,1.755,1.016
smooth_pursuit_user5_left_session_2_0_1_w115_a001110,smooth_pursuit,1,1,234.301,124.628,13.581,618.0,0.9996,234.0,124.0,13.982,0.696,0.971
smooth_pursuit_user5_left_session_2_0_1_w125_a001210,smooth_pursuit,1,1,167.315,157.62,13.149,577.0,0.986,167.0,158.0,15.191,0.494,0.866
smooth_pursuit_user5_left_session_2_0_1_w135_a001310,smooth_pursuit,1,1,217.774,162.192,16.251,875.0,0.9996,218.0,163.0,16.496,0.839,0.985
smooth_pursuit_user5_left_session_2_0_1_w145_a001410,smooth_pursuit,1,1,213.892,122.894,12.905,560.0,1.0,213.0,123.0,13.054,0.898,0.989
smooth_pursuit_user5_left_session_2_0_1_w155_a001510,smooth_pursuit,1,1,204.686,125.02,14.164,671.0,1.0,203.0,125.0,13.202,1.686,1.073
smooth_pursuit_user6_left_session_2_0_1_w006_a000110,smooth_pursuit,1,1,171.258,107.724,12.552,529.0,0.9999,171.0,108.0,13.706,0.378,0.916
smooth_pursuit_user6_left_session_2_0_1_w016_a000210,smooth_pursuit,1,1,220.649,131.922,14.54,705.0,0.9875,220.0,131.0,15.469,1.127,0.94
smooth_pursuit_user6_left_session_2_0_1_w026_a000310,smooth_pursuit,1,0,,,,,0.1539,131.0,101.0,9.836,,
smooth_pursuit_user6_left_session_2_0_1_w036_a000410,smooth_pursuit,1,1,130.003,111.463,2.469,24.0,0.5977,131.0,118.0,11.79,6.612,0.209
smooth_pursuit_user6_left_session_2_0_1_w046_a000510,smooth_pursuit,1,1,195.57,88.984,11.117,418.0,0.9999,196.0,89.0,11.27,0.43,0.986
smooth_pursuit_user6_left_session_2_0_1_w056_a000610,smooth_pursuit,1,1,206.166,110.577,12.88,558.0,0.9996,206.0,110.0,12.651,0.601,1.018
smooth_pursuit_user6_left_session_2_0_1_w066_a000710,smooth_pursuit,1,1,180.846,99.289,12.513,525.0,0.9991,180.0,99.0,12.175,0.893,1.028
smooth_pursuit_user6_left_session_2_0_1_w076_a000810,smooth_pursuit,1,1,130.001,111.273,6.579,138.0,0.7434,130.0,116.0,11.603,4.727,0.567
smooth_pursuit_user6_left_session_2_0_1_w086_a000910,smooth_pursuit,1,1,134.745,108.278,9.424,288.0,0.8875,134.0,109.0,10.717,1.038,0.879
smooth_pursuit_user6_left_session_2_0_1_w096_a001010,smooth_pursuit,1,1,185.105,95.607,12.347,510.0,0.9994,184.0,96.0,12.107,1.173,1.02
smooth_pursuit_user6_left_session_2_0_1_w106_a001110,smooth_pursuit,1,1,203.652,88.447,12.12,493.0,0.9987,204.0,88.0,11.979,0.567,1.012
smooth_pursuit_user6_left_session_2_0_1_w116_a001210,smooth_pursuit,1,1,136.214,123.391,10.365,367.0,0.915,136.0,123.0,11.671,0.446,0.888
smooth_pursuit_user6_left_session_2_0_1_w126_a001310,smooth_pursuit,1,1,161.88,120.739,14.27,679.0,0.9982,161.0,120.0,14.48,1.149,0.985
smooth_pursuit_user6_left_session_2_0_1_w136_a001410,smooth_pursuit,1,1,182.073,85.121,11.885,477.0,0.9985,182.0,85.0,11.952,0.141,0.994
smooth_pursuit_user6_left_session_2_0_1_w146_a001510,smooth_pursuit,1,1,170.376,89.413,10.424,369.0,0.9986,171.0,89.0,10.933,0.748,0.953
smooth_pursuit_user6_left_session_2_0_1_w156_a001610,smooth_pursuit,1,1,169.129,88.43,10.672,385.0,0.997,170.0,88.0,11.409,0.972,0.935
smooth_pursuit_user7_left_session_2_0_1_w007_a000110,smooth_pursuit,1,1,128.237,87.537,12.259,506.0,0.9946,128.0,87.0,12.745,0.586,0.962
smooth_pursuit_user7_left_session_2_0_1_w017_a000210,smooth_pursuit,1,1,173.933,105.788,13.431,603.0,0.9676,174.0,105.0,14.022,0.791,0.958
smooth_pursuit_user7_left_session_2_0_1_w027_a000310,smooth_pursuit,1,0,,,,,0.2521,92.0,87.0,8.669,,
smooth_pursuit_user7_left_session_2_0_1_w037_a000410,smooth_pursuit,1,0,,,,,0.4464,90.0,104.0,10.241,,
smooth_pursuit_user7_left_session_2_0_1_w047_a000510,smooth_pursuit,1,1,149.58,73.164,9.509,307.0,0.9806,149.0,73.0,11.366,0.603,0.837
smooth_pursuit_user7_left_session_2_0_1_w057_a000610,smooth_pursuit,1,1,158.524,88.935,12.342,509.0,0.9957,158.0,89.0,13.101,0.528,0.942
smooth_pursuit_user7_left_session_2_0_1_w067_a000710,smooth_pursuit,1,0,,,,,0.3922,98.0,99.0,12.013,,
smooth_pursuit_user7_left_session_2_0_1_w077_a000810,smooth_pursuit,1,0,,,,,0.3403,93.0,98.0,10.057,,
smooth_pursuit_user7_left_session_2_0_1_w087_a000910,smooth_pursuit,1,0,,,,,0.3375,92.0,95.0,9.158,,
smooth_pursuit_user7_left_session_2_0_1_w097_a001010,smooth_pursuit,1,0,,,,,0.504,118.0,86.0,10.694,,
smooth_pursuit_user7_left_session_2_0_1_w107_a001110,smooth_pursuit,1,1,156.507,73.618,10.699,389.0,0.9901,157.0,73.0,11.836,0.791,0.904
smooth_pursuit_user7_left_session_2_0_1_w117_a001210,smooth_pursuit,1,0,,,,,0.4528,94.0,108.0,11.128,,
smooth_pursuit_user7_left_session_2_0_1_w127_a001310,smooth_pursuit,1,1,129.093,83.746,12.585,532.0,0.9936,130.0,84.0,13.055,0.942,0.964
smooth_pursuit_user7_left_session_2_0_1_w137_a001410,smooth_pursuit,1,0,,,,,0.28,139.0,71.0,10.708,,
smooth_pursuit_user7_left_session_2_0_1_w147_a001510,smooth_pursuit,1,1,124.139,76.405,7.736,191.0,0.8737,127.0,76.0,10.745,2.889,0.72
smooth_pursuit_user7_left_session_2_0_1_w157_a001610,smooth_pursuit,1,1,101.513,101.367,4.051,64.0,0.7123,107.0,97.0,11.922,7.012,0.34
smooth_pursuit_user8_left_session_2_0_1_w008_a000110,smooth_pursuit,1,1,143.817,101.726,11.247,424.0,0.9962,144.0,102.0,12.249,0.329,0.918
smooth_pursuit_user8_left_session_2_0_1_w018_a000210,smooth_pursuit,1,1,195.971,119.306,10.849,398.0,0.9978,196.0,119.0,11.726,0.308,0.925
smooth_pursuit_user8_left_session_2_0_1_w028_a000310,smooth_pursuit,1,0,,,,,0.1039,108.0,100.0,8.534,,
smooth_pursuit_user8_left_session_2_0_1_w038_a000410,smooth_pursuit,1,0,,,,,0.2461,105.0,120.0,9.419,,
smooth_pursuit_user8_left_session_2_0_1_w048_a000510,smooth_pursuit,1,1,165.985,83.17,8.763,264.0,0.9091,165.0,83.0,10.148,0.999,0.863
smooth_pursuit_user8_left_session_2_0_1_w058_a000610,smooth_pursuit,1,1,185.605,89.375,9.136,287.0,0.9902,185.0,88.0,10.771,1.503,0.848
smooth_pursuit_user8_left_session_2_0_1_w068_a000710,smooth_pursuit,1,1,138.965,105.417,7.278,184.0,0.775,139.0,104.0,10.149,1.417,0.717
smooth_pursuit_user8_left_session_2_0_1_w078_a000810,smooth_pursuit,1,0,,,,,0.1633,106.0,116.0,8.934,,
smooth_pursuit_user8_left_session_2_0_1_w088_a000910,smooth_pursuit,1,0,,,,,0.3386,112.0,114.0,8.584,,
smooth_pursuit_user8_left_session_2_0_1_w098_a001010,smooth_pursuit,1,1,122.5,113.889,1.557,8.0,0.6046,126.0,108.0,10.131,6.85,0.154
smooth_pursuit_user8_left_session_2_0_1_w108_a001110,smooth_pursuit,1,1,180.108,88.155,9.944,336.0,0.9933,180.0,88.0,10.184,0.189,0.976
smooth_pursuit_user8_left_session_2_0_1_w118_a001210,smooth_pursuit,1,0,,,,,0.2692,115.0,127.0,9.857,,
smooth_pursuit_user8_left_session_2_0_1_w128_a001310,smooth_pursuit,1,1,161.273,121.271,11.49,447.0,0.9974,161.0,121.0,12.186,0.385,0.943
smooth_pursuit_user8_left_session_2_0_1_w138_a001410,smooth_pursuit,1,0,,,,,0.275,157.0,86.0,9.445,,
smooth_pursuit_user8_left_session_2_0_1_w148_a001510,smooth_pursuit,1,1,145.806,97.628,8.755,265.0,0.9559,146.0,97.0,10.308,0.658,0.849
smooth_pursuit_user8_left_session_2_0_1_w158_a001610,smooth_pursuit,1,1,124.089,124.075,1.502,11.0,0.588,129.0,119.0,10.383,7.062,0.145
smooth_pursuit_user9_left_session_2_0_1_w009_a000010,smooth_pursuit,1,1,160.857,134.848,18.959,1181.0,1.0,161.0,135.0,19.051,0.209,0.995
smooth_pursuit_user9_left_session_2_0_1_w019_a000110,smooth_pursuit,1,1,161.684,134.507,19.861,1295.0,1.0,162.0,135.0,20.662,0.586,0.961
smooth_pursuit_user9_left_session_2_0_1_w029_a000210,smooth_pursuit,1,1,216.651,119.146,17.253,981.0,0.9999,217.0,118.0,17.223,1.198,1.002
smooth_pursuit_user9_left_session_2_0_1_w039_a000510,smooth_pursuit,1,1,187.374,117.397,18.172,1090.0,1.0,187.0,117.0,18.649,0.545,0.974
smooth_pursuit_user9_left_session_2_0_1_w049_a000610,smooth_pursuit,1,1,198.573,139.272,20.435,1370.0,1.0,198.0,139.0,20.698,0.634,0.987
smooth_pursuit_user9_left_session_2_0_1_w059_a000710,smooth_pursuit,1,1,133.771,144.369,19.413,1234.0,0.9998,132.0,144.0,20.106,1.809,0.966
smooth_pursuit_user9_left_session_2_0_1_w069_a000810,smooth_pursuit,1,1,129.374,140.983,13.848,626.0,0.9655,126.0,146.0,17.296,6.046,0.801
smooth_pursuit_user9_left_session_2_0_1_w079_a000910,smooth_pursuit,1,1,129.858,138.587,13.703,604.0,0.9718,129.0,141.0,17.306,2.561,0.792
smooth_pursuit_user9_left_session_2_0_1_w089_a001010,smooth_pursuit,1,1,141.312,140.234,17.547,1017.0,0.9999,141.0,140.0,18.392,0.39,0.954
smooth_pursuit_user9_left_session_2_0_1_w099_a001110,smooth_pursuit,1,1,198.694,118.197,17.359,996.0,1.0,199.0,118.0,18.214,0.364,0.953
smooth_pursuit_user9_left_session_2_0_1_w109_a001210,smooth_pursuit,1,1,136.171,156.498,19.967,1284.0,0.9995,130.0,158.0,17.921,6.351,1.114
smooth_pursuit_user9_left_session_2_0_1_w119_a001310,smooth_pursuit,1,1,181.741,160.718,22.37,1634.0,1.0,181.0,161.0,23.12,0.793,0.968
smooth_pursuit_user9_left_session_2_0_1_w129_a001410,smooth_pursuit,1,1,171.308,115.665,18.365,1110.0,1.0,171.0,116.0,18.989,0.455,0.967
smooth_pursuit_user9_left_session_2_0_1_w139_a001510,smooth_pursuit,1,1,161.62,121.627,16.559,908.0,1.0,162.0,122.0,17.398,0.533,0.952
smooth_pursuit_user9_left_session_2_0_1_w149_a001610,smooth_pursuit,1,1,142.116,147.746,16.64,917.0,1.0,142.0,148.0,17.497,0.279,0.951
smooth_pursuit_user9_left_session_2_0_1_w159_a001710,smooth_pursuit,1,1,190.698,139.946,20.888,1429.0,1.0,191.0,140.0,21.378,0.307,0.977
