key,motion,good,valid,cx,cy,r_equiv,area,score,gt_cx,gt_cy,gt_r,err,radius_ratio
smooth_pursuit_user4_left_session_2_0_1_w044_a000510,smooth_pursuit,1,1,153.251,118.456,16.608,913.0,,153.0,119.0,16.659,0.599,0.997
smooth_pursuit_user4_left_session_2_0_1_w054_a000610,smooth_pursuit,1,1,166.387,138.883,17.996,1069.0,,166.0,139.0,18.294,0.404,0.984
smooth_pursuit_user4_left_session_2_0_1_w064_a000710,smooth_pursuit,1,1,96.438,148.862,15.807,831.0,,97.0,149.0,16.038,0.578,0.986
smooth_pursuit_user4_left_session_2_0_1_w074_a000810,smooth_pursuit,1,1,86.789,148.835,14.874,739.0,,87.0,149.0,15.456,0.268,0.962
smooth_pursuit_user4_left_session_2_0_1_w084_a000910,smooth_pursuit,1,1,91.141,144.835,14.285,683.0,,91.0,145.0,14.562,0.217,0.981
smooth_pursuit_user4_left_session_2_0_1_w094_a001010,smooth_pursuit,1,1,106.713,140.722,16.899,945.0,,107.0,141.0,17.261,0.4,0.979
smooth_pursuit_user4_left_session_2_0_1_w104_a001110,smooth_pursuit,1,1,165.243,122.543,15.685,817.0,,165.0,123.0,16.049,0.518,0.977
smooth_pursuit_user4_left_session_2_0_1_w114_a001210,smooth_pursuit,1,1,89.435,162.103,14.984,749.0,,89.0,162.0,15.836,0.447,0.946
smooth_pursuit_user4_left_session_2_0_1_w124_a001310,smooth_pursuit,1,1,142.579,150.296,19.105,1198.0,,142.0,151.0,19.533,0.911,0.978
smooth_pursuit_user4_left_session_2_0_1_w134_a001410,smooth_pursuit,1,1,141.248,120.443,15.308,779.0,,142.0,121.0,15.557,0.936,0.984
smooth_pursuit_user4_left_session_2_0_1_w144_a001510,smooth_pursuit,1,1,127.838,125.528,15.287,778.0,,128.0,126.0,15.544,0.499,0.983
smooth_pursuit_user4_left_session_2_0_1_w154_a001610,smooth_pursuit,1,1,107.015,149.738,16.101,860.0,,107.0,150.0,15.821,0.262,1.018
smooth_pursuit_user5_left_session_2_0_1_w005_a000010,smooth_pursuit,1,1,207.97,136.481,18.685,1149.0,,208.0,137.0,18.742,0.519,0.997
smooth_pursuit_user5_left_session_2_0_1_w015_a000110,smooth_pursuit,1,1,207.105,135.706,15.506,797.0,,207.0,136.0,15.817,0.312,0.98
smooth_pursuit_user5_left_session_2_0_1_w025_a000210,smooth_pursuit,1,1,250.201,160.747,16.216,872.0,,250.0,161.0,16.341,0.323,0.992
smooth_pursuit_user5_left_session_2_0_1_w035_a000310,smooth_pursuit,1,1,217.365,146.937,18.457,1122.0,,217.0,147.0,18.308,0.371,1.008
smooth_pursuit_user5_left_session_2_0_1_w045_a000410,smooth_pursuit,1,1,176.069,145.056,15.556,804.0,,176.0,145.0,15.898,0.089,0.979
smooth_pursuit_user5_left_session_2_0_1_w055_a000510,smooth_pursuit,1,1,225.204,120.849,12.574,530.0,,225.0,121.0,12.615,0.254,0.997
smooth_pursuit_user5_left_session_2_0_1_w065_a000610,smooth_pursuit,1,1,236.759,142.763,15.319,781.0,,236.0,143.0,15.466,0.795,0.991
smooth_pursuit_user5_left_session_2_0_1_w075_a000710,smooth_pursuit,1,1,211.814,135.273,13.673,626.0,,212.0,136.0,14.008,0.751,0.976
smooth_pursuit_user5_left_session_2_0_1_w085_a000810,smooth_pursuit,1,1,166.427,150.304,14.435,695.0,,166.0,151.0,14.592,0.817,0.989
smooth_pursuit_user5_left_session_2_0_1_w095_a000910,smooth_pursuit,1,1,169.572,140.369,13.275,592.0,,169.0,141.0,13.44,0.852,0.988
smooth_pursuit_user5_left_session_2_0_1_w105_a001010,smooth_pursuit,1,1,208.537,144.466,16.524,904.0,,208.0,144.0,16.758,0.711,0.986
smooth_pursuit_user5_left_session_2_0_1_w115_a001110,smooth_pursuit,1,1,234.683,123.817,13.403,602.0,,234.0,124.0,13.982,0.707,0.959
smooth_pursuit_user5_left_session_2_0_1_w125_a001210,smooth_pursuit,1,1,166.916,157.644,14.799,729.0,,167.0,158.0,15.191,0.365,0.974
smooth_pursuit_user5_left_session_2_0_1_w135_a001310,smooth_pursuit,1,1,217.99,162.67,16.388,891.0,,218.0,163.0,16.496,0.33,0.993
smooth_pursuit_user5_left_session_2_0_1_w145_a001410,smooth_pursuit,1,1,213.258,122.422,13.03,569.0,,213.0,123.0,13.054,0.633,0.998
smooth_pursuit_user5_left_session_2_0_1_w155_a001510,smooth_pursuit,1,1,203.242,124.74,12.791,550.0,,203.0,125.0,13.202,0.355,0.969
smooth_pursuit_user6_left_session_2_0_1_w006_a000110,smooth_pursuit,1,1,170.795,107.427,13.064,573.0,,171.0,108.0,13.706,0.608,0.953
smooth_pursuit_user6_left_session_2_0_1_w016_a000210,smooth_pursuit,1,1,219.985,130.886,14.983,747.0,,220.0,131.0,15.469,0.115,0.969
smooth_pursuit_user6_left_session_2_0_1_w026_a000310,smooth_pursuit,1,1,131.294,100.141,9.432,306.0,,131.0,101.0,9.836,0.908,0.959
smooth_pursuit_user6_left_session_2_0_1_w036_a000410,smooth_pursuit,1,1,131.212,118.365,11.658,460.0,,131.0,118.0,11.79,0.422,0.989
smooth_pursuit_user6_left_session_2_0_1_w046_a000510,smooth_pursuit,1,1,196.047,88.604,10.847,400.0,,196.0,89.0,11.27,0.399,0.962
smooth_pursuit_user6_left_session_2_0_1_w056_a000610,smooth_pursuit,1,1,206.555,109.631,12.557,531.0,,206.0,110.0,12.651,0.666,0.993
smooth_pursuit_user6_left_session_2_0_1_w066_a000710,smooth_pursuit,1,1,180.365,99.24,12.104,494.0,,180.0,99.0,12.175,0.436,0.994
smooth_pursuit_user6_left_session_2_0_1_w076_a000810,smooth_pursuit,1,1,130.653,115.154,11.317,435.0,,130.0,116.0,11.603,1.069,0.975
smooth_pursuit_user6_left_session_2_0_1_w086_a000910,smooth_pursuit,1,1,134.321,108.713,10.318,364.0,,134.0,109.0,10.717,0.43,0.963
smooth_pursuit_user6_left_session_2_0_1_w096_a001010,smooth_pursuit,1,1,183.809,95.247,11.991,485.0,,184.0,96.0,12.107,0.777,0.99
smooth_pursuit_user6_left_session_2_0_1_w106_a001110,smooth_pursuit,1,1,204.163,88.024,11.902,478.0,,204.0,88.0,11.979,0.165,0.994
smooth_pursuit_user6_left_session_2_0_1_w116_a001210,smooth_pursuit,1,1,135.884,122.24,11.571,453.0,,136.0,123.0,11.671,0.768,0.991
smooth_pursuit_user6_left_session_2_0_1_w126_a001310,smooth_pursuit,1,1,161.454,120.188,14.599,711.0,,161.0,120.0,14.48,0.492,1.008
smooth_pursuit_user6_left_session_2_0_1_w136_a001410,smooth_pursuit,1,1,181.609,84.734,11.928,481.0,,182.0,85.0,11.952,0.473,0.998
smooth_pursuit_user6_left_session_2_0_1_w146_a001510,smooth_pursuit,1,1,170.855,88.999,10.79,395.0,,171.0,89.0,10.933,0.145,0.987
smooth_pursuit_user6_left_session_2_0_1_w156_a001610,smooth_pursuit,1,1,169.704,88.002,11.223,427.0,,170.0,88.0,11.409,0.296,0.984
smooth_pursuit_user7_left_session_2_0_1_w007_a000110,smooth_pursuit,1,1,128.148,86.971,13.071,574.0,,128.0,87.0,12.745,0.151,1.026
smooth_pursuit_user7_left_session_2_0_1_w017_a000210,smooth_pursuit,1,1,174.349,104.868,14.558,707.0,,174.0,105.0,14.022,0.373,1.038
smooth_pursuit_user7_left_session_2_0_1_w027_a000310,smooth_pursuit,1,1,91.704,84.743,10.185,349.0,,92.0,87.0,8.669,2.277,1.175
smooth_pursuit_user7_left_session_2_0_1_w037_a000410,smooth_pursuit,1,1,86.706,100.066,13.048,530.0,,90.0,104.0,10.241,5.131,1.274
smooth_pursuit_user7_left_session_2_0_1_w047_a000510,smooth_pursuit,1,1,149.311,72.544,11.187,426.0,,149.0,73.0,11.366,0.552,0.984
smooth_pursuit_user7_left_session_2_0_1_w057_a000610,smooth_pursuit,1,1,158.586,88.555,13.041,571.0,,158.0,89.0,13.101,0.736,0.995
smooth_pursuit_user7_left_session_2_0_1_w067_a000710,smooth_pursuit,1,1,97.289,98.491,12.109,491.0,,98.0,99.0,12.013,0.874,1.008
smooth_pursuit_user7_left_session_2_0_1_w077_a000810,smooth_pursuit,1,1,90.195,96.286,12.03,478.0,,93.0,98.0,10.057,3.287,1.196
smooth_pursuit_user7_left_session_2_0_1_w087_a000910,smooth_pursuit,1,1,90.052,92.897,11.479,441.0,,92.0,95.0,9.158,2.866,1.253
smooth_pursuit_user7_left_session_2_0_1_w097_a001010,smooth_pursuit,1,1,118.037,85.832,11.166,423.0,,118.0,86.0,10.694,0.172,1.044
smooth_pursuit_user7_left_session_2_0_1_w107_a001110,smooth_pursuit,1,1,156.777,72.649,11.765,468.0,,157.0,73.0,11.836,0.416,0.994
smooth_pursuit_user7_left_session_2_0_1_w117_a001210,smooth_pursuit,1,1,93.145,106.813,11.04,415.0,,94.0,108.0,11.128,1.462,0.992
smooth_pursuit_user7_left_session_2_0_1_w127_a001310,smooth_pursuit,1,1,129.575,83.002,13.322,595.0,,130.0,84.0,13.055,1.085,1.02
smooth_pursuit_user7_left_session_2_0_1_w137_a001410,smooth_pursuit,1,1,138.258,71.24,11.006,411.0,,139.0,71.0,10.708,0.78,1.028
smooth_pursuit_user7_left_session_2_0_1_w147_a001510,smooth_pursuit,1,1,126.797,75.123,10.503,376.0,,127.0,76.0,10.745,0.9,0.978
smooth_pursuit_user7_left_session_2_0_1_w157_a001610,smooth_pursuit,1,1,107.419,97.125,11.508,449.0,,107.0,97.0,11.922,0.437,0.965
smooth_pursuit_user8_left_session_2_0_1_w008_a000110,smooth_pursuit,1,1,143.756,101.687,11.789,470.0,,144.0,102.0,12.249,0.397,0.962
smooth_pursuit_user8_left_session_2_0_1_w018_a000210,smooth_pursuit,1,1,196.031,118.852,11.268,430.0,,196.0,119.0,11.726,0.151,0.961
smooth_pursuit_user8_left_session_2_0_1_w028_a000310,smooth_pursuit,1,1,124.137,193.545,7.258,184.0,,108.0,100.0,8.534,94.927,0.85
smooth_pursuit_user8_left_session_2_0_1_w038_a000410,smooth_pursuit,1,1,103.925,118.799,9.761,321.0,,105.0,120.0,9.419,1.611,1.036
smooth_pursuit_user8_left_session_2_0_1_w048_a000510,smooth_pursuit,1,1,165.748,82.491,9.751,326.0,,165.0,83.0,10.148,0.904,0.961
smooth_pursuit_user8_left_session_2_0_1_w058_a000610,smooth_pursuit,1,1,185.097,88.431,10.563,380.0,,185.0,88.0,10.771,0.441,0.981
smooth_pursuit_user8_left_session_2_0_1_w068_a000710,smooth_pursuit,1,1,138.305,103.724,10.046,345.0,,139.0,104.0,10.149,0.748,0.99
smooth_pursuit_user8_left_session_2_0_1_w078_a000810,smooth_pursuit,1,1,103.899,113.567,9.914,333.0,,106.0,116.0,8.934,3.215,1.11
smooth_pursuit_user8_left_session_2_0_1_w088_a000910,smooth_pursuit,1,1,111.202,112.07,9.597,313.0,,112.0,114.0,8.584,2.088,1.118
smooth_pursuit_user8_left_session_2_0_1_w098_a001010,smooth_pursuit,1,1,126.641,107.873,9.849,332.0,,126.0,108.0,10.131,0.653,0.972
smooth_pursuit_user8_left_session_2_0_1_w108_a001110,smooth_pursuit,1,1,179.926,87.033,10.183,355.0,,180.0,88.0,10.184,0.97,1.0
smooth_pursuit_user8_left_session_2_0_1_w118_a001210,smooth_pursuit,1,1,114.55,125.894,9.928,338.0,,115.0,127.0,9.857,1.194,1.007
smooth_pursuit_user8_left_session_2_0_1_w128_a001310,smooth_pursuit,1,1,161.122,120.466,11.881,477.0,,161.0,121.0,12.186,0.548,0.975
smooth_pursuit_user8_left_session_2_0_1_w138_a001410,smooth_pursuit,1,1,156.663,85.351,9.13,286.0,,157.0,86.0,9.445,0.732,0.967
smooth_pursuit_user8_left_session_2_0_1_w148_a001510,smooth_pursuit,1,1,145.936,96.956,9.909,336.0,,146.0,97.0,10.308,0.078,0.961
smooth_pursuit_user8_left_session_2_0_1_w158_a001610,smooth_pursuit,1,1,129.453,119.235,9.974,341.0,,129.0,119.0,10.383,0.511,0.961
smooth_pursuit_user9_left_session_2_0_1_w009_a000010,smooth_pursuit,1,1,161.291,134.804,19.036,1191.0,,161.0,135.0,19.051,0.351,0.999
smooth_pursuit_user9_left_session_2_0_1_w019_a000110,smooth_pursuit,1,1,162.125,134.646,19.923,1304.0,,162.0,135.0,20.662,0.375,0.964
smooth_pursuit_user9_left_session_2_0_1_w029_a000210,smooth_pursuit,1,1,217.306,118.189,17.193,978.0,,217.0,118.0,17.223,0.36,0.998
smooth_pursuit_user9_left_session_2_0_1_w039_a000510,smooth_pursuit,1,1,187.535,116.754,18.162,1088.0,,187.0,117.0,18.649,0.589,0.974
smooth_pursuit_user9_left_session_2_0_1_w049_a000610,smooth_pursuit,1,1,198.324,138.883,20.415,1367.0,,198.0,139.0,20.698,0.344,0.986
smooth_pursuit_user9_left_session_2_0_1_w059_a000710,smooth_pursuit,1,1,132.821,144.04,19.723,1280.0,,132.0,144.0,20.106,0.822,0.981
smooth_pursuit_user9_left_session_2_0_1_w069_a000810,smooth_pursuit,1,1,125.764,145.289,17.653,1030.0,,126.0,146.0,17.296,0.749,1.021
smooth_pursuit_user9_left_session_2_0_1_w079_a000910,smooth_pursuit,1,1,128.874,140.992,16.996,956.0,,129.0,141.0,17.306,0.126,0.982
smooth_pursuit_user9_left_session_2_0_1_w089_a001010,smooth_pursuit,1,1,141.219,139.54,18.052,1075.0,,141.0,140.0,18.392,0.51,0.982
smooth_pursuit_user9_left_session_2_0_1_w099_a001110,smooth_pursuit,1,1,198.531,117.367,17.821,1048.0,,199.0,118.0,18.214,0.788,0.978
smooth_pursuit_user9_left_session_2_0_1_w109_a001210,smooth_pursuit,1,1,130.506,158.054,17.709,1037.0,,130.0,158.0,17.921,0.509,0.988
smooth_pursuit_user9_left_session_2_0_1_w119_a001310,smooth_pursuit,1,1,181.26,161.05,22.3,1625.0,,181.0,161.0,23.12,0.265,0.965
smooth_pursuit_user9_left_session_2_0_1_w129_a001410,smooth_pursuit,1,1,170.711,115.726,18.481,1126.0,,171.0,116.0,18.989,0.398,0.973
smooth_pursuit_user9_left_session_2_0_1_w139_a001510,smooth_pursuit,1,1,161.892,121.359,16.903,945.0,,162.0,122.0,17.398,0.65,0.972
smooth_pursuit_user9_left_session_2_0_1_w149_a001610,smooth_pursuit,1,1,142.29,148.025,17.152,973.0,,142.0,148.0,17.497,0.291,0.98
smooth_pursuit_user9_left_session_2_0_1_w159_a001710,smooth_pursuit,1,1,190.929,139.93,20.847,1425.0,,191.0,140.0,21.378,0.099,0.975
