user,eye,code,motion,speed
27,right,201,saccade,161.13
27,right,201,saccade,0.94
27,right,201,saccade,894.03
27,right,201,saccade,35.97
27,right,201,saccade,260.33
27,right,201,saccade,200.39
27,right,201,saccade,0.77
27,right,201,saccade,401.32
27,right,201,saccade,438.93
27,right,201,saccade,126.88
27,right,201,saccade,0.22
27,right,201,saccade,129.6
27,right,201,saccade,1077.56
27,right,201,saccade,9.91
27,right,201,saccade,579.17
27,right,201,saccade,121.43
27,right,201,saccade,19.47
27,right,201,saccade,576.58
27,right,201,saccade,733.24
27,right,201,saccade,164.86
27,right,201,saccade,106.98
27,right,201,saccade,195.41
27,right,201,saccade,258.49
27,right,201,saccade,900.58
27,right,201,saccade,15.62
27,right,201,saccade,93.2
27,right,201,saccade,251.88
27,right,201,saccade,258.1
27,right,201,saccade,330.84
27,right,201,saccade,140.79
27,right,201,saccade,374.4
27,right,201,saccade,278.56
27,right,201,saccade,564.97
27,right,201,saccade,425.63
27,right,201,saccade,0.27
27,right,201,saccade,1207.96
27,right,201,saccade,0.63
27,right,201,saccade,104.03
27,right,201,saccade,596.42
27,right,201,saccade,363.13
27,right,201,saccade,3.35
27,right,201,saccade,934.88
27,right,201,saccade,383.54
27,right,201,saccade,3.39
27,right,201,saccade,142.71
27,right,201,saccade,5.3
27,right,201,saccade,636.0
27,right,201,saccade,695.4
27,right,201,saccade,348.01
27,right,201,saccade,271.59
27,right,201,saccade,0.15
27,right,201,saccade,345.99
27,right,201,saccade,492.67
27,right,201,saccade,781.39
27,right,201,saccade,0.29
27,right,201,saccade,450.82
27,right,201,saccade,253.23
27,right,201,saccade,129.01
27,right,201,saccade,238.34
27,right,201,saccade,800.35
27,right,201,saccade,649.47
27,right,201,saccade,1121.8
27,right,201,saccade,240.23
27,right,201,saccade,398.44
27,right,201,saccade,1.73
27,right,201,saccade,799.16
27,right,201,saccade,33.93
27,right,201,saccade,242.86
27,right,201,saccade,344.74
27,right,201,saccade,159.5
27,right,201,saccade,10.39
27,right,201,saccade,178.82
27,right,201,saccade,349.52
27,right,201,saccade,630.85
27,right,201,saccade,119.85
27,right,201,saccade,1.2
27,right,201,saccade,449.76
27,right,201,saccade,434.65
27,right,201,saccade,297.42
27,right,201,saccade,627.7
27,right,201,saccade,19.26
27,right,201,saccade,470.21
27,right,201,saccade,0.0
27,right,201,saccade,741.64
27,right,201,saccade,255.21
27,right,201,saccade,199.16
27,right,201,saccade,800.5
27,right,201,saccade,668.86
27,right,201,saccade,725.98
27,right,201,saccade,1312.18
27,right,201,saccade,311.17
27,right,201,saccade,954.4
27,right,201,saccade,359.55
27,right,201,saccade,1070.01
27,right,201,saccade,1.2
27,right,201,saccade,1192.22
27,right,201,saccade,331.0
27,right,201,saccade,52.6
27,right,201,saccade,365.43
27,right,201,saccade,711.6
27,right,201,saccade,196.2
27,right,201,saccade,106.63
27,right,201,saccade,534.5
27,right,201,saccade,30.33
27,right,201,saccade,396.19
27,right,201,saccade,11764.3
27,right,201,saccade,221.62
27,right,201,saccade,1263.06
27,right,201,saccade,177.86
27,right,201,saccade,418.63
27,right,201,saccade,5.13
27,right,201,saccade,0.63
27,right,201,saccade,543.3
27,right,201,saccade,36.88
27,right,201,saccade,411.16
27,right,201,saccade,377.29
27,right,201,saccade,17.61
27,right,201,saccade,651.74
27,right,201,saccade,176.13
27,right,201,saccade,251.66
27,right,201,saccade,1.01
27,right,201,saccade,3.48
27,right,201,saccade,50.39
27,right,201,saccade,450.74
27,right,201,saccade,318.49
27,right,201,saccade,684.3
27,right,201,saccade,1932.81
27,right,201,saccade,359.33
27,right,201,saccade,754.49
27,right,201,saccade,717.37
27,right,201,saccade,1404.45
27,right,201,saccade,128.53
27,right,201,saccade,1055.08
27,right,201,saccade,359.91
27,right,201,saccade,0.27
27,right,201,saccade,728.66
27,right,201,saccade,1118.69
27,right,201,saccade,0.91
27,right,201,saccade,206.43
27,right,201,saccade,0.2
27,right,201,saccade,525.46
27,right,201,saccade,252.18
27,right,201,saccade,26.72
27,right,201,saccade,1.99
27,right,201,saccade,120.88
27,right,201,saccade,1076.38
27,right,201,saccade,95.85
27,right,201,saccade,1.0
27,right,201,saccade,1.48
27,right,201,saccade,828.72
27,right,201,saccade,386.56
27,right,201,saccade,226.6
27,right,201,saccade,304.23
27,right,201,saccade,1118.41
27,right,201,saccade,57.15
27,right,201,saccade,387.49
27,right,201,saccade,277.07
27,right,201,saccade,426.16
27,right,201,saccade,85.43
27,right,201,saccade,414.29
27,right,201,saccade,0.0
27,right,201,saccade,455.32
27,right,201,saccade,808.36
27,right,201,saccade,234.79
27,right,201,saccade,370.57
27,right,201,saccade,135.77
27,right,201,saccade,255.21
27,right,201,saccade,252.52
27,right,201,saccade,802.24
27,right,201,saccade,421.63
27,right,201,saccade,256.8
27,right,201,saccade,307.32
27,right,201,saccade,555.71
27,right,201,saccade,174.36
27,right,201,saccade,145.65
27,right,201,saccade,0.29
27,right,201,saccade,501.87
27,right,201,saccade,86.27
27,right,201,saccade,68.07
27,right,201,saccade,123.16
27,right,201,saccade,643.96
27,right,201,saccade,28.82
27,right,201,saccade,219.31
27,right,201,saccade,425.45
27,right,201,saccade,107.45
27,right,201,saccade,546.53
27,right,201,saccade,407.13
27,right,201,saccade,277.04
27,right,201,saccade,779.34
27,right,201,saccade,0.91
27,right,201,saccade,1.68
27,right,201,saccade,220.4
27,right,201,saccade,4.38
27,right,201,saccade,288.91
27,right,201,saccade,2.37
27,right,201,saccade,75.9
27,right,201,saccade,323.42
27,right,201,saccade,293.57
27,right,201,saccade,574.24
27,right,201,saccade,374.23
27,right,201,saccade,2267.84
27,right,201,saccade,4146.09
27,right,201,saccade,886.81
27,right,201,saccade,57.72
27,right,201,saccade,0.0
27,right,201,saccade,174.37
27,right,201,saccade,248.14
27,right,201,saccade,116.01
27,right,201,saccade,164.72
27,right,201,saccade,143.01
27,right,201,saccade,73.02
27,right,201,saccade,497.62
27,right,201,saccade,0.07
27,right,201,saccade,748.43
27,right,201,saccade,280.61
27,right,201,saccade,283.36
27,right,201,saccade,548.96
27,right,201,saccade,345.53
27,right,201,saccade,450.79
27,right,201,saccade,0.0
27,right,201,saccade,2.87
27,right,201,saccade,291.4
27,right,201,saccade,34.78
27,right,201,saccade,557.78
27,right,201,saccade,683.79
27,right,201,saccade,294.31
27,right,201,saccade,751.97
27,right,201,saccade,1.07
27,right,201,saccade,0.57
27,right,201,saccade,598.8
27,right,201,saccade,371.78
27,right,201,saccade,1064.66
27,right,201,saccade,1256.51
27,right,201,saccade,297.13
27,right,201,saccade,59.33
27,right,201,saccade,792.84
27,right,201,saccade,0.45
27,right,201,saccade,291.7
27,right,201,saccade,1066.32
27,right,201,saccade,1125.86
27,right,201,saccade,87.84
27,right,201,saccade,356.87
27,right,201,saccade,519.37
27,right,201,saccade,176.27
27,right,201,saccade,573.98
27,right,201,saccade,278.52
27,right,201,saccade,613.53
27,right,201,saccade,1372.89
27,right,201,saccade,6.31
27,right,201,saccade,527.44
27,right,201,saccade,60.14
27,right,201,saccade,404.53
27,right,201,saccade,459.11
27,right,201,saccade,248.31
27,right,201,saccade,297.99
27,right,201,saccade,17.72
27,right,201,saccade,570.78
27,right,201,saccade,127.7
27,right,201,saccade,64.37
27,right,201,saccade,10.96
27,right,201,saccade,23.48
27,right,201,saccade,101.13
27,right,201,saccade,25.7
27,right,201,saccade,329.81
27,right,201,saccade,120.15
27,right,201,saccade,344.78
27,right,201,saccade,681.81
27,right,201,saccade,105.81
27,right,201,saccade,93.37
27,right,201,saccade,271.18
27,right,201,saccade,179.41
27,right,201,saccade,163.65
27,right,201,saccade,214.03
27,right,201,saccade,284.4
27,right,201,saccade,693.35
27,right,201,saccade,486.6
27,right,201,saccade,224.96
27,right,201,saccade,521.48
27,right,201,saccade,0.0
27,right,201,saccade,168.14
27,right,201,saccade,816.21
27,right,201,saccade,218.8
27,right,201,saccade,2.01
27,right,201,saccade,0.47
27,right,201,saccade,396.46
27,right,201,saccade,418.85
27,right,201,saccade,316.7
27,right,201,saccade,612.94
27,right,201,saccade,326.55
27,right,201,saccade,237.55
27,right,201,saccade,43.36
27,right,201,saccade,0.0
27,right,201,saccade,495.22
27,right,201,saccade,31.78
27,right,201,saccade,19.91
27,right,201,saccade,13.77
27,right,201,saccade,238.43
27,right,201,saccade,0.82
27,right,201,saccade,1006.75
27,right,201,saccade,706.98
27,right,201,saccade,75.71
27,right,201,saccade,76.31
27,right,201,saccade,2.57
27,right,201,saccade,15.98
27,right,201,saccade,966.85
27,right,201,saccade,273.95
27,right,201,saccade,614.26
27,right,201,saccade,36.26
27,right,201,saccade,250.67
27,right,201,saccade,61.89
27,right,201,saccade,514.53
27,right,201,saccade,419.74
27,right,201,saccade,65.61
27,right,201,saccade,531.42
27,right,201,saccade,490.92
27,right,201,saccade,506.42
27,right,201,saccade,320.36
27,right,201,saccade,680.11
27,right,201,saccade,450.25
27,right,201,saccade,483.64
27,right,201,saccade,3.53
27,right,201,saccade,166.55
27,right,201,saccade,111.2
27,right,201,saccade,0.56
27,right,201,saccade,323.46
27,right,201,saccade,89.43
27,right,201,saccade,182.63
27,right,201,saccade,21.28
27,right,201,saccade,196.13
27,right,201,saccade,681.91
27,right,201,saccade,596.31
27,right,201,saccade,134.98
27,right,201,saccade,66.57
27,right,201,saccade,213.66
27,right,201,saccade,232.51
27,right,201,saccade,353.19
27,right,201,saccade,232.86
27,right,201,saccade,979.47
27,right,201,saccade,60.87
27,right,201,saccade,105.13
27,right,201,saccade,693.02
27,right,201,saccade,239.27
27,right,201,saccade,420.68
27,right,201,saccade,131.75
27,right,201,saccade,156.73
27,right,201,saccade,1321.58
27,right,201,saccade,354.46
27,right,201,saccade,326.16
27,right,201,saccade,858.82
27,right,201,saccade,1.67
27,right,201,saccade,206.91
27,right,201,saccade,186.88
27,right,201,saccade,216.45
27,right,201,saccade,650.64
27,right,201,saccade,59.19
27,right,201,saccade,247.8
27,right,201,saccade,405.14
27,right,201,saccade,1107.13
27,right,201,saccade,147.18
27,right,201,saccade,486.96
27,right,201,saccade,681.89
27,right,201,saccade,293.24
27,right,201,saccade,663.52
27,right,201,saccade,1194.54
27,right,201,saccade,258.39
27,right,201,saccade,185.47
27,right,201,saccade,359.07
27,right,201,saccade,20.64
27,right,201,saccade,1554.11
27,right,201,saccade,912.13
27,right,201,saccade,462.44
27,right,201,saccade,1006.24
27,right,201,saccade,817.67
27,right,201,saccade,800.19
27,right,201,saccade,99.57
27,right,201,saccade,3.0
27,right,201,saccade,733.73
27,right,201,saccade,294.88
27,right,201,saccade,193.23
27,right,201,saccade,424.33
27,right,201,saccade,369.45
27,right,201,saccade,472.36
27,right,201,saccade,452.82
27,right,201,saccade,258.07
27,right,201,saccade,76.58
27,right,201,saccade,463.09
27,right,201,saccade,591.19
27,right,201,saccade,201.48
27,right,201,saccade,0.0
27,right,201,saccade,221.04
27,right,201,saccade,0.32
27,right,201,saccade,74.56
27,right,201,saccade,35.89
27,right,201,saccade,716.72
27,right,201,saccade,374.49
27,right,201,saccade,350.09
27,right,201,saccade,675.23
27,right,201,saccade,441.28
27,right,201,saccade,193.6
27,right,201,saccade,192.12
27,right,201,saccade,12.59
27,right,201,saccade,328.97
27,right,201,saccade,584.06
27,right,201,saccade,398.73
27,right,201,saccade,0.74
27,right,201,saccade,239.7
27,right,201,saccade,500.08
27,right,201,saccade,456.67
27,right,201,saccade,754.16
27,right,201,saccade,116.84
27,right,201,saccade,418.21
27,right,201,saccade,439.4
27,right,201,saccade,270.69
27,right,201,saccade,1045.82
27,right,201,saccade,2.09
27,right,201,saccade,156.29
27,right,201,saccade,266.69
27,right,201,saccade,32.64
27,right,201,saccade,468.56
27,right,201,saccade,1.12
27,right,201,saccade,414.47
27,right,201,saccade,391.95
27,right,201,saccade,250.72
27,right,201,saccade,796.54
27,right,201,saccade,0.75
27,right,201,saccade,114.0
27,right,201,saccade,640.95
27,right,201,saccade,743.68
27,right,201,saccade,367.32
27,right,201,saccade,1280.05
27,right,201,saccade,307.05
27,right,201,saccade,744.86
27,right,201,saccade,792.03
27,right,201,saccade,0.0
27,right,201,saccade,617.06
27,right,201,saccade,2.76
27,right,201,saccade,128.14
27,right,201,saccade,1198.3
27,right,201,saccade,58.74
27,right,201,saccade,1336.55
27,right,201,saccade,732.51
27,right,201,saccade,72.91
27,right,201,saccade,3.45
27,right,201,saccade,202.84
27,right,201,saccade,353.96
27,right,201,saccade,144.08
27,right,201,saccade,555.33
27,right,201,saccade,0.46
27,right,201,saccade,263.74
27,right,201,saccade,175.77
27,right,201,saccade,988.59
27,right,201,saccade,285.34
27,right,201,saccade,311.83
27,right,201,saccade,171.7
27,right,201,saccade,437.39
27,right,201,saccade,632.42
27,right,201,saccade,655.4
27,right,201,saccade,28.46
27,right,201,saccade,1.84
27,right,201,saccade,253.9
27,right,201,saccade,121.43
27,right,201,saccade,713.87
27,right,201,saccade,7017.47
27,right,201,saccade,499.73
27,right,201,saccade,473.43
27,right,201,saccade,587.1
27,right,201,saccade,641.52
27,right,201,saccade,83.87
27,right,201,saccade,5.59
27,right,201,saccade,282.94
27,right,201,saccade,0.1
27,right,201,saccade,1485.8
27,right,201,saccade,277.05
27,right,201,saccade,0.0
27,right,201,saccade,729.27
27,right,201,saccade,571.23
27,right,201,saccade,124.64
27,right,201,saccade,652.91
27,right,201,saccade,428.85
27,right,201,saccade,1.26
27,right,201,saccade,642.72
27,right,201,saccade,319.37
27,right,201,saccade,531.53
27,right,201,saccade,1.34
27,right,201,saccade,429.9
27,right,201,saccade,2.08
27,right,201,saccade,1.1
27,right,201,saccade,734.89
27,right,201,saccade,489.53
27,right,201,saccade,0.55
27,right,201,saccade,99.88
27,right,201,saccade,209.34
27,right,201,saccade,756.08
27,right,201,saccade,17.04
27,right,201,saccade,290.76
27,right,201,saccade,241.25
27,right,201,saccade,0.0
27,right,201,saccade,1310.57
27,right,201,saccade,275.71
27,right,201,saccade,434.88
27,right,201,saccade,91.54
27,right,201,saccade,566.6
27,right,201,saccade,601.67
27,right,201,saccade,559.34
27,right,201,saccade,234.61
27,right,201,saccade,140.06
27,right,201,saccade,479.86
27,right,201,saccade,0.81
27,right,201,saccade,181.84
27,right,201,saccade,3.45
27,right,201,saccade,728.85
27,right,201,saccade,0.71
27,right,201,saccade,346.25
27,right,201,saccade,141.76
27,right,201,saccade,0.61
27,right,201,saccade,275.63
27,right,201,saccade,422.14
27,right,201,saccade,75.55
27,right,201,saccade,816.25
27,right,201,saccade,580.18
27,right,201,saccade,806.9
27,right,201,saccade,280.21
27,right,201,saccade,231.0
27,right,201,saccade,68.03
27,right,201,saccade,619.66
27,right,201,saccade,1141.64
27,right,201,saccade,2.0
27,right,201,saccade,0.0
27,right,201,saccade,8.2
27,right,201,saccade,787.31
27,right,201,saccade,613.7
27,right,201,saccade,39.16
27,right,201,saccade,0.69
27,right,201,saccade,261.38
27,right,201,saccade,260.13
27,right,201,saccade,0.22
27,right,201,saccade,21.64
27,right,201,saccade,469.57
27,right,201,saccade,525.53
27,right,201,saccade,229.91
27,right,201,saccade,590.11
27,right,201,saccade,961.44
27,right,201,saccade,227.64
27,right,201,saccade,312.58
27,right,201,saccade,573.8
27,right,201,saccade,236.23
27,right,201,saccade,491.96
27,right,201,saccade,50.12
27,right,201,saccade,171.19
27,right,201,saccade,0.0
27,right,201,saccade,0.0
27,right,201,saccade,1.14
27,right,201,saccade,7.44
27,right,201,saccade,1449.42
27,right,201,saccade,0.76
27,right,201,saccade,497.9
27,right,201,saccade,713.77
27,right,201,saccade,1209.14
27,right,201,saccade,991.0
27,right,201,saccade,1180.45
27,right,201,saccade,628.49
27,right,201,saccade,323.88
27,right,201,saccade,8.8
27,right,201,saccade,223.13
27,right,201,saccade,239.03
27,right,201,saccade,394.31
27,right,201,saccade,397.36
27,right,201,saccade,212.74
27,right,201,saccade,163.22
27,right,201,saccade,203.0
27,right,201,saccade,24.56
27,right,201,saccade,175.05
27,right,201,saccade,1.02
27,right,201,saccade,786.67
27,right,201,saccade,192.35
27,right,201,saccade,36.26
27,right,201,saccade,1.09
27,right,201,saccade,624.54
27,right,201,saccade,206.08
27,right,201,saccade,0.85
27,right,201,saccade,1448.56
27,right,201,saccade,13438.95
27,right,201,saccade,214.17
27,right,201,saccade,557.91
27,right,201,saccade,756.01
27,right,201,saccade,442.95
27,right,201,saccade,154.26
27,right,201,saccade,0.89
27,right,201,saccade,53.41
27,right,201,saccade,0.49
27,right,201,saccade,605.42
27,right,201,saccade,366.45
27,right,201,saccade,16.15
27,right,201,saccade,869.99
27,right,201,saccade,16.97
27,right,201,saccade,1187.2
27,right,201,saccade,3.29
27,right,201,saccade,0.83
27,right,201,saccade,246.86
27,right,201,saccade,119.93
27,right,201,saccade,358.18
27,right,201,saccade,303.54
27,right,201,saccade,22.84
27,right,201,saccade,928.46
27,right,201,saccade,701.22
27,right,201,saccade,0.71
27,right,201,saccade,171.22
27,right,201,saccade,19.45
27,right,201,saccade,16.75
27,right,201,saccade,587.8
27,right,201,saccade,726.58
27,right,201,saccade,77.04
27,right,201,saccade,114.37
27,right,201,saccade,114.07
27,right,201,saccade,506.63
27,right,201,saccade,0.3
27,right,201,saccade,768.66
27,right,201,saccade,146.21
27,right,201,saccade,67.4
27,right,201,saccade,324.1
27,right,201,saccade,71.54
27,right,201,saccade,1435.17
27,right,201,saccade,269.75
27,right,201,saccade,642.72
27,right,201,saccade,473.67
27,right,201,saccade,92.57
27,right,201,saccade,75.08
27,right,201,saccade,965.73
27,right,201,saccade,746.02
27,right,201,saccade,268.81
27,right,201,saccade,253.0
27,right,201,saccade,211.1
27,right,201,saccade,20.23
27,right,201,saccade,255.84
27,right,201,saccade,140.43
27,right,201,saccade,124.19
27,right,201,saccade,675.38
27,right,201,saccade,944.28
27,right,201,saccade,12.96
27,right,201,saccade,222.19
27,right,201,saccade,22.18
27,right,201,saccade,994.03
27,right,201,saccade,58.75
27,right,201,saccade,596.78
27,right,201,saccade,546.89
27,right,201,saccade,265.44
27,right,201,saccade,332.25
27,right,201,saccade,0.0
27,right,201,saccade,79.46
27,right,201,saccade,97.62
27,right,201,saccade,291.41
27,right,201,saccade,302.86
27,right,201,saccade,431.38
27,right,201,saccade,285.01
27,right,201,saccade,391.06
27,right,201,saccade,4.36
27,right,201,saccade,5301.27
27,right,201,saccade,2.62
27,right,201,saccade,477.75
27,right,201,saccade,293.16
27,right,201,saccade,58.2
27,right,201,saccade,28.74
27,right,201,saccade,445.36
27,right,201,saccade,682.99
27,right,201,saccade,315.62
27,right,201,saccade,337.32
27,right,201,saccade,419.23
27,right,201,saccade,223.34
27,right,201,saccade,326.49
27,right,201,saccade,292.29
27,right,201,saccade,764.86
27,right,201,saccade,369.58
27,right,201,saccade,291.63
27,right,201,saccade,212.58
27,right,201,saccade,228.01
27,right,201,saccade,451.2
27,right,201,saccade,78.35
27,right,201,saccade,398.67
27,right,201,saccade,427.36
27,right,201,saccade,22.28
27,right,201,saccade,0.24
27,right,201,saccade,651.26
27,right,201,saccade,92.0
27,right,201,saccade,90.54
27,right,201,saccade,258.7
27,right,201,saccade,605.42
27,right,201,saccade,358.77
27,right,201,saccade,354.5
27,right,201,saccade,83.51
27,right,201,saccade,165.52
27,right,201,saccade,897.91
27,right,201,saccade,576.76
27,right,201,saccade,174.98
27,right,201,saccade,345.46
27,right,201,saccade,3.19
27,right,201,saccade,430.66
27,right,201,saccade,327.08
27,right,201,saccade,142.14
27,right,201,saccade,1025.34
27,right,201,saccade,559.58
27,right,201,saccade,216.96
27,right,201,saccade,321.98
27,right,201,saccade,608.41
27,right,201,saccade,320.71
27,right,201,saccade,232.6
27,right,201,saccade,152.37
27,right,201,saccade,0.25
27,right,201,saccade,405.1
27,right,201,saccade,236.81
27,right,201,saccade,954.39
27,right,201,saccade,3.09
27,right,201,saccade,177.07
27,right,201,saccade,1181.63
27,right,201,saccade,193.76
27,right,201,saccade,351.54
27,right,201,saccade,1152.21
27,right,201,saccade,1.43
27,right,201,saccade,2.88
27,right,201,saccade,2.48
27,right,201,saccade,85.12
27,right,201,saccade,4906.78
27,right,201,saccade,430.48
27,right,201,saccade,132.42
27,right,201,saccade,14.79
27,right,201,saccade,13.85
27,right,201,saccade,200.13
27,right,201,saccade,270.78
27,right,201,saccade,377.91
27,right,201,saccade,73.39
27,right,201,saccade,1.67
27,right,201,saccade,120.41
27,right,201,saccade,566.69
27,right,201,saccade,703.82
27,right,201,saccade,3.22
27,right,201,saccade,536.09
27,right,201,saccade,114.07
27,right,201,saccade,156.08
27,right,201,saccade,109.73
27,right,201,saccade,257.6
27,right,201,saccade,752.57
27,right,201,saccade,641.23
27,right,201,saccade,18.98
27,right,201,saccade,449.52
27,right,201,saccade,276.84
27,right,201,saccade,2.27
27,right,201,saccade,343.94
27,right,201,saccade,0.39
27,right,201,saccade,261.15
27,right,201,saccade,0.63
27,right,201,saccade,1415.57
27,right,201,saccade,711.01
27,right,201,saccade,33.06
27,right,201,saccade,482.76
27,right,201,saccade,0.13
27,right,201,saccade,108.75
27,right,201,saccade,498.7
27,right,201,saccade,929.38
27,right,201,saccade,113.08
27,right,201,saccade,15.09
27,right,201,saccade,351.95
27,right,201,saccade,550.4
27,right,201,saccade,43.5
27,right,201,saccade,197.11
27,right,201,saccade,434.85
27,right,201,saccade,248.96
27,right,201,saccade,324.29
27,right,201,saccade,22.41
27,right,201,saccade,573.68
27,right,201,saccade,7.92
27,right,201,saccade,628.44
27,right,201,saccade,1392.79
27,right,201,saccade,321.62
27,right,201,saccade,833.27
27,right,201,saccade,141.88
27,right,201,saccade,545.51
27,right,201,saccade,0.61
27,right,201,saccade,550.27
27,right,201,saccade,407.19
27,right,201,saccade,17.1
27,right,201,saccade,215.66
27,right,201,saccade,27.21
27,right,201,saccade,702.77
27,right,201,saccade,3.09
27,right,201,saccade,581.05
27,right,201,saccade,0.62
27,right,201,saccade,394.06
27,right,201,saccade,65.24
27,right,201,saccade,157.3
27,right,201,saccade,2586.58
27,right,201,saccade,242.25
27,right,201,saccade,306.01
27,right,201,saccade,921.1
27,right,201,saccade,1124.43
27,right,201,saccade,458.96
27,right,201,saccade,143.18
27,right,201,saccade,708.73
27,right,201,saccade,2.18
27,right,201,saccade,385.08
27,right,201,saccade,473.1
27,right,201,saccade,639.39
27,right,201,saccade,449.75
27,right,201,saccade,513.97
27,right,201,saccade,22.88
27,right,201,saccade,230.11
27,right,201,saccade,372.19
27,right,201,saccade,310.47
27,right,201,saccade,79.61
27,right,201,saccade,242.02
27,right,201,saccade,358.37
27,right,201,saccade,217.05
27,right,201,saccade,692.54
27,right,201,saccade,992.69
27,right,201,saccade,357.57
27,right,201,saccade,338.26
27,right,201,saccade,189.03
27,right,201,saccade,0.65
27,right,201,saccade,161.42
27,right,201,saccade,0.36
27,right,201,saccade,18.87
27,right,201,saccade,46.46
27,right,201,saccade,289.21
27,right,201,saccade,27.67
27,right,201,saccade,0.11
27,right,201,saccade,0.77
27,right,201,saccade,612.67
27,right,201,saccade,0.0
27,right,201,saccade,255.83
27,right,201,saccade,680.79
27,right,201,saccade,654.24
27,right,201,saccade,6.3
27,right,201,saccade,10.12
27,right,201,saccade,2.48
27,right,201,saccade,159.12
27,right,201,saccade,487.21
27,right,201,saccade,774.49
27,right,201,saccade,665.61
27,right,201,saccade,257.12
27,right,201,saccade,466.09
27,right,201,saccade,201.37
27,right,201,saccade,297.01
27,right,201,saccade,301.24
27,right,201,saccade,0.57
27,right,201,saccade,391.88
27,right,201,saccade,1.15
27,right,201,saccade,446.31
27,right,201,saccade,0.0
27,right,201,saccade,685.82
27,right,201,saccade,0.04
27,right,201,saccade,123.79
27,right,201,saccade,1130.68
27,right,201,saccade,165.68
27,right,201,saccade,90.26
27,right,201,saccade,15.54
27,right,201,saccade,200.36
27,right,201,saccade,160.07
27,right,201,saccade,52.61
27,right,201,saccade,1533.25
27,right,201,saccade,903.58
27,right,201,saccade,73.98
27,right,201,saccade,202.12
27,right,201,saccade,631.89
27,right,201,saccade,69.58
27,right,201,saccade,95.36
27,right,201,saccade,0.33
27,right,201,saccade,535.18
27,right,201,saccade,1.13
27,right,201,saccade,24.7
27,right,201,saccade,41.87
27,right,201,saccade,810.56
27,right,201,saccade,702.78
27,right,201,saccade,502.55
27,right,201,saccade,1050.8
27,right,201,saccade,12.44
27,right,201,saccade,686.83
27,right,201,saccade,1.33
27,right,201,saccade,298.55
27,right,201,saccade,11.14
27,right,201,saccade,68.53
27,right,201,saccade,691.87
27,right,201,saccade,329.4
27,right,201,saccade,185.47
27,right,201,saccade,401.65
27,right,201,saccade,2104.01
27,right,201,saccade,41.12
27,right,201,saccade,596.33
27,right,201,saccade,798.82
27,right,201,saccade,412.6
27,right,201,saccade,234.7
27,right,201,saccade,491.06
27,right,201,saccade,434.35
27,right,201,saccade,164.22
27,right,201,saccade,371.27
27,right,201,saccade,326.63
27,right,201,saccade,932.58
27,right,201,saccade,335.27
27,right,201,saccade,148.57
27,right,201,saccade,529.35
27,right,201,saccade,120.03
27,right,201,saccade,51.19
27,right,201,saccade,0.0
27,right,201,saccade,0.0
27,right,201,saccade,544.75
27,right,201,saccade,1061.71
27,right,201,saccade,683.73
27,right,201,saccade,491.78
27,right,201,saccade,519.2
27,right,201,saccade,803.64
27,right,201,saccade,28.22
27,right,201,saccade,68.87
27,right,201,saccade,102.94
27,right,201,saccade,241.29
27,right,201,saccade,111.57
27,right,201,saccade,366.98
27,right,201,saccade,485.69
27,right,201,saccade,137.37
27,right,201,saccade,1.26
27,right,201,saccade,236.77
27,right,201,saccade,454.13
27,right,201,saccade,545.23
27,right,201,saccade,1172.71
27,right,201,saccade,341.71
27,right,201,saccade,1126.68
27,right,201,saccade,39.79
27,right,201,saccade,751.46
27,right,201,saccade,439.33
27,right,201,saccade,957.69
27,right,201,saccade,12.56
27,right,201,saccade,125.15
27,right,201,saccade,0.11
27,right,201,saccade,328.02
27,right,201,saccade,183.46
27,right,201,saccade,654.25
27,right,201,saccade,618.65
27,right,201,saccade,277.44
27,right,201,saccade,1199.86
27,right,201,saccade,925.11
27,right,201,saccade,32.32
27,right,201,saccade,1832.66
27,right,201,saccade,224.8
27,right,201,saccade,309.73
27,right,201,saccade,285.56
27,right,201,saccade,189.33
27,right,201,saccade,526.75
27,right,201,saccade,570.18
27,right,201,saccade,259.68
27,right,201,saccade,5195.91
27,right,201,saccade,144.32
27,right,201,saccade,376.25
27,right,201,saccade,686.84
27,right,201,saccade,814.71
27,right,201,saccade,320.94
27,right,201,saccade,0.43
27,right,201,saccade,429.01
27,right,201,saccade,717.49
27,right,201,saccade,0.5
27,right,201,saccade,129.04
27,right,201,saccade,1.31
27,right,201,saccade,580.03
27,right,201,saccade,75.72
27,right,201,saccade,113.73
27,right,201,saccade,958.01
27,right,201,saccade,467.24
27,right,201,saccade,1363.22
27,right,201,saccade,428.49
27,right,201,saccade,16.54
27,right,201,saccade,989.58
27,right,201,saccade,69.65
27,right,201,saccade,8.96
27,right,201,saccade,213.29
27,right,201,saccade,110.53
27,right,201,saccade,510.26
27,right,201,saccade,77.2
27,right,201,saccade,0.66
27,right,201,saccade,453.47
27,right,201,saccade,352.24
27,right,201,saccade,332.11
27,right,201,saccade,50.78
27,right,201,saccade,470.87
27,right,201,saccade,11441.93
27,right,201,saccade,0.79
27,right,201,saccade,0.67
27,right,201,saccade,1247.33
27,right,201,saccade,333.09
27,right,201,saccade,361.93
27,right,201,saccade,612.87
27,right,201,saccade,533.55
27,right,201,saccade,1290.17
27,right,201,saccade,307.18
27,right,201,saccade,515.13
27,right,201,saccade,1.92
27,right,201,saccade,394.93
27,right,201,saccade,715.99
27,right,201,saccade,335.09
27,right,201,saccade,1.87
