archive_path,ext,decision,dest,reason
refs/e2e_axis_vector_active196_b6_ff768_spec.json,.json,migrate,hardware/module/golden/,골든·참조 데이터
refs/e2e_axis_vector_active196_ff768_spec.json,.json,migrate,hardware/module/golden/,골든·참조 데이터
refs/e2e_axis_vector_active32_ff768_spec.json,.json,migrate,hardware/module/golden/,골든·참조 데이터
refs/e2e_axis_vector_active64_ff768_spec.json,.json,migrate,hardware/module/golden/,골든·참조 데이터
refs/e2e_axis_vector_active8_spec.json,.json,migrate,hardware/module/golden/,골든·참조 데이터
refs/e2e_axis_vector_blocks2_spec.json,.json,migrate,hardware/module/golden/,골든·참조 데이터
refs/e2e_axis_vector_hgpipe_math_lnq_active16_spec.json,.json,migrate,hardware/module/golden/,골든·참조 데이터
refs/e2e_axis_vector_hgpipe_math_lnq_active8_spec.json,.json,migrate,hardware/module/golden/,골든·참조 데이터
refs/e2e_axis_vector_hgpipe_math_lnq_spec.json,.json,migrate,hardware/module/golden/,골든·참조 데이터
refs/e2e_axis_vector_hgpipe_math_spec.json,.json,migrate,hardware/module/golden/,골든·참조 데이터
refs/e2e_axis_vector_spec.json,.json,migrate,hardware/module/golden/,골든·참조 데이터
refs/hgpipe_lut_math_contract.json,.json,migrate,hardware/module/golden/,골든·참조 데이터
refs/inputs/event.npy,.npy,migrate,hardware/module/golden/,골든·참조 데이터
refs/inputs/frame.npy,.npy,migrate,hardware/module/golden/,골든·참조 데이터
refs/inputs/prev_state.npy,.npy,migrate,hardware/module/golden/,골든·참조 데이터
refs/manifest.json,.json,migrate,hardware/module/golden/,골든·참조 데이터
refs/outputs/target_state.npy,.npy,migrate,hardware/module/golden/,골든·참조 데이터
refs/vref_p0/e2e_axis_vector_hgpipe_math_lnq_active16_softmax_input_x2_spec.json,.json,migrate,hardware/module/golden/,골든·참조 데이터
refs/weights/cyclic_weights_s2_block_software_initial_manifest.json,.json,migrate,hardware/module/golden/weights/,짝 .bin이 저장소에 없음 — tb_cyclic_s2_block_vector.cpp가 읽지만 csim 불가. 레이아웃 기록으로 보존
refs/weights/cyclic_weights_s2_block_software_initial_q4_head64_manifest.json,.json,migrate,hardware/module/golden/weights/,짝 .bin이 저장소에 없음 — tb_cyclic_s2_block_vector.cpp가 읽지만 csim 불가. 레이아웃 기록으로 보존
refs/weights/cyclic_weights_s2_block_software_initial_q4_manifest.json,.json,migrate,hardware/module/golden/weights/,짝 .bin이 저장소에 없음 — tb_cyclic_s2_block_vector.cpp가 읽지만 csim 불가. 레이아웃 기록으로 보존
refs/weights/e2e_m_axi_active196_b6_ff768_q4_u32.bin,.bin,migrate,hardware/module/golden/weights/,재생성 불가한 산출물 = 실질 골든. 체크포인트 software_initial_weights.pt 부재. workspace/는 gitignore라 유일본 소실
refs/weights/e2e_m_axi_active196_b6_ff768_q4_u32_manifest.json,.json,migrate,hardware/module/golden/weights/,위 .bin의 매니페스트. 짝으로 유지
reports/csim/hw_sw_compare.json,.json,skip,hardware/workspace/,생성물
rtl/README.md,.md,skip,-,새 트리의 README는 이관 체크리스트로 새로 작성했습니다
scripts/_common.sh,.sh,migrate,hardware/build/,빌드 진입점 [repointed] M3-2에서 경로 재지정 — 내용이 archive와 다릅니다. 파일명으로 대조
scripts/export_hw_refs.sh,.sh,migrate,hardware/build/,빌드 진입점 [repointed] M3-2에서 경로 재지정 — 내용이 archive와 다릅니다. 파일명으로 대조
scripts/overlay_preview.sh,.sh,migrate,hardware/build/,빌드 진입점 [repointed] M3-2에서 경로 재지정 — 내용이 archive와 다릅니다. 파일명으로 대조
scripts/report/collect_no_board_reports.py,.py,migrate,hardware/build/,빌드 진입점 [repointed] M3-2에서 경로 재지정 — 내용이 archive와 다릅니다. 파일명으로 대조
scripts/run/run_e2e_axis_dma_vivado_no_board.sh,.sh,migrate,hardware/build/,빌드 진입점 [repointed] M3-2에서 경로 재지정 — 내용이 archive와 다릅니다. 파일명으로 대조
scripts/run/run_e2e_q4w8a_no_board.sh,.sh,migrate,hardware/build/,빌드 진입점 [repointed] M3-2에서 경로 재지정 — 내용이 archive와 다릅니다. 파일명으로 대조
scripts/run/run_mode_profile_no_board.sh,.sh,migrate,hardware/build/,빌드 진입점 [repointed] M3-2에서 경로 재지정 — 내용이 archive와 다릅니다. 파일명으로 대조
scripts/run/run_mode_profile_vivado_no_board.sh,.sh,migrate,hardware/build/,빌드 진입점 [repointed] M3-2에서 경로 재지정 — 내용이 archive와 다릅니다. 파일명으로 대조
scripts/run_hls_csim.sh,.sh,migrate,hardware/build/,빌드 진입점 [repointed] M3-2에서 경로 재지정 — 내용이 archive와 다릅니다. 파일명으로 대조
scripts/run_hls_csynth.sh,.sh,migrate,hardware/build/,빌드 진입점 [repointed] M3-2에서 경로 재지정 — 내용이 archive와 다릅니다. 파일명으로 대조
scripts/run_hw_sw_compare.sh,.sh,migrate,hardware/build/,빌드 진입점 [repointed] M3-2에서 경로 재지정 — 내용이 archive와 다릅니다. 파일명으로 대조
tests/test_audit_final_unblock_candidates.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_audit_reference_inputs.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_audit_xr_vits_candidates.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_check_c3b_board_smoke_readiness.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_check_final_blocker_closure_readiness.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_check_runtime_mode_board_latency_gate.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_check_third_goal_preflight.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_check_xr_vits_reference_resolution.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_create_xr_vits_replacement_policy.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_discover_c3b_smoke_candidates.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_discover_pynq_smoke_candidates.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_import_pynq_smoke_result.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_package_e2e_axis_dma_pynq_bundle.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_package_e2e_m_axi_pynq_bundle.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_prepare_zcu104_smoke_session.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_run_runtime_mode_board_latency.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_run_third_goal_final_signoff.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_run_zcu104_c3b_smoke_remote.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_validate_final_operator_handoff.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_validate_final_signoff_bundle.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_validate_final_unblock_closeout_packet.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_validate_pynq_bundle_package.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_validate_pynq_smoke_result.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_write_c3b_physical_smoke_gate_audit.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_write_c3b_protection_checklist.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_write_c3b_smoke_result_contract.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_write_c3b_smoke_transfer_manifest.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_write_e2e_resource_matrix.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_write_e2e_resource_policy_audit.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_write_final_evidence_manifest.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_write_final_operator_handoff.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_write_final_signoff_audit.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_write_final_unblock_closeout_packet.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_write_final_unblock_commands.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_write_final_unblock_intake.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_write_hgpipe_operator_audit.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_write_p2_vit_scale_calibration_report.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_write_prefetchall4_300_contract_audit.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_write_prefetchall4_300_goal_status.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_write_prefetchall4_300_resource_breakdown.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_write_req1_environment_audit.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_write_req2_spec_subagent_gate_audit.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_write_req5_q4q8_swhw_match_audit.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_write_req6_parameterization_audit.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_write_req9_deit_image_reference_audit.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_write_selected_path_execution_audit.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_write_spec_plan_conformance_audit.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_write_third_goal_completion_audit.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_write_third_goal_current_audit.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_write_third_goal_requirements_trace.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_write_third_goal_source_audit.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_write_third_goal_unblock_checklist.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_write_vref_p0_buffer_lifetime_audit.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_write_vref_p0_pot_scale_audit.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_write_vref_p0_pot_scale_successor.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_write_vref_p0_pot_scale_sweep.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_write_vref_p0_qkv_uram_cache_successor.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_write_xr_vits_gate_audit.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_write_xr_vits_unblock_packet.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tests/test_xr_accel_config_schema.py,.py,migrate,hardware/tools/tests/,회귀 기준선 426
tools/_bootstrap.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/audit_final_unblock_candidates.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/audit_reference_inputs.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/audit_xr_vits_candidates.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/check_c3b_board_smoke_readiness.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/check_final_blocker_closure_readiness.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/check_hls_axis_payload_contract.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/check_hls_xsimk_direct_probe.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/check_hls_xsimk_progress_probe.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/check_runtime_mode_board_latency_gate.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/check_third_goal_preflight.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/check_xr_vits_reference_resolution.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/check_xsim_snapshot_smoke.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/compare_hw_sw.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/create_xr_vits_replacement_policy.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/diagnose_hls_cosim_xsim.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/discover_c3b_smoke_candidates.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/discover_pynq_smoke_candidates.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/export_e2e_m_axi_weights.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/export_s2_pytorch_golden.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/export_test_vectors.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/export_weights.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/extract_resource_metrics.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/gen_cleanup_dry_run_2026_06_09.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/generate_hls_config.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/hgtxr_sweep_expand.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/import_pynq_smoke_result.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/overlay_preview.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/pack_cyclic_weights.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/package_e2e_axis_dma_pynq_bundle.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/package_e2e_m_axi_pynq_bundle.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/prepare_zcu104_smoke_session.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/repair_hls_to_pynq.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/run_runtime_mode_board_latency.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/run_third_goal_final_signoff.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/run_zcu104_c3b_smoke_remote.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/static_validate_hgtxr.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/update_e2e_docs_2026_06_09.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/update_e2e_full_docs_2026_06_09.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/update_e2e_full_vit_2026_06_09.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/validate_e2e_axis_vector.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/validate_final_operator_handoff.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/validate_final_signoff_bundle.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/validate_final_unblock_closeout_packet.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/validate_hgpipe_lut_math.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/validate_pynq_bundle_package.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/validate_pynq_smoke_result.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/validate_s2_block_full.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/validate_s2_block_preln.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/write_c3b_physical_smoke_gate_audit.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/write_c3b_protection_checklist.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/write_c3b_smoke_result_contract.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/write_c3b_smoke_transfer_manifest.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/write_e2e_resource_matrix.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/write_e2e_resource_policy_audit.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/write_final_evidence_manifest.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/write_final_operator_handoff.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/write_final_signoff_audit.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/write_final_unblock_closeout_packet.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/write_final_unblock_commands.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/write_final_unblock_intake.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/write_hgpipe_operator_audit.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/write_p2_vit_scale_calibration_report.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/write_patch32_dtok4_300_goal_status.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/write_prefetchall4_300_contract_audit.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/write_prefetchall4_300_goal_status.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/write_prefetchall4_300_resource_breakdown.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/write_req1_environment_audit.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/write_req2_spec_subagent_gate_audit.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/write_req5_q4q8_swhw_match_audit.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/write_req6_parameterization_audit.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/write_req9_deit_image_reference_audit.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/write_selected_path_execution_audit.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/write_spec_plan_conformance_audit.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/write_third_goal_completion_audit.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/write_third_goal_current_audit.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/write_third_goal_requirements_trace.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/write_third_goal_source_audit.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/write_third_goal_unblock_checklist.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/write_vref_p0_buffer_lifetime_audit.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/write_vref_p0_pot_scale_audit.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/write_vref_p0_pot_scale_successor.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/write_vref_p0_pot_scale_sweep.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/write_vref_p0_qkv_uram_cache_successor.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/write_xr_vits_gate_audit.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/write_xr_vits_unblock_packet.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
tools/xr_accel_config.py,.py,migrate,hardware/tools/,argparse 진입점. 역할별 재배치는 P2
vivado/boards/vck190.tcl,.tcl,migrate,hardware/build/vivado/,합성·P&R·비트스트림 스크립트 [repointed] M3-2에서 경로 재지정 — 내용이 archive와 다릅니다. 파일명으로 대조
vivado/boards/zcu104.tcl,.tcl,migrate,hardware/build/vivado/,합성·P&R·비트스트림 스크립트 [repointed] M3-2에서 경로 재지정 — 내용이 archive와 다릅니다. 파일명으로 대조
vivado/scripts/build_bitstream.tcl,.tcl,migrate,hardware/build/vivado/,합성·P&R·비트스트림 스크립트 [repointed] M3-2에서 경로 재지정 — 내용이 archive와 다릅니다. 파일명으로 대조
vivado/scripts/build_e2e_axis_dma_bitstream.tcl,.tcl,migrate,hardware/build/vivado/,합성·P&R·비트스트림 스크립트 [repointed] M3-2에서 경로 재지정 — 내용이 archive와 다릅니다. 파일명으로 대조
vivado/scripts/build_e2e_m_axi_bitstream.tcl,.tcl,migrate,hardware/build/vivado/,합성·P&R·비트스트림 스크립트 [repointed] M3-2에서 경로 재지정 — 내용이 archive와 다릅니다. 파일명으로 대조
vivado/scripts/build_mode_profile_bitstream.tcl,.tcl,migrate,hardware/build/vivado/,합성·P&R·비트스트림 스크립트 [repointed] M3-2에서 경로 재지정 — 내용이 archive와 다릅니다. 파일명으로 대조
vivado/scripts/create_hls_project.tcl,.tcl,migrate,hardware/build/vivado/,합성·P&R·비트스트림 스크립트 [repointed] M3-2에서 경로 재지정 — 내용이 archive와 다릅니다. 파일명으로 대조
vivado/scripts/package_e2e_axis_ip.tcl,.tcl,migrate,hardware/build/vivado/,합성·P&R·비트스트림 스크립트 [repointed] M3-2에서 경로 재지정 — 내용이 archive와 다릅니다. 파일명으로 대조
vivado/scripts/package_e2e_m_axi_ip.tcl,.tcl,migrate,hardware/build/vivado/,합성·P&R·비트스트림 스크립트 [repointed] M3-2에서 경로 재지정 — 내용이 archive와 다릅니다. 파일명으로 대조
vivado/scripts/package_ip.tcl,.tcl,migrate,hardware/build/vivado/,합성·P&R·비트스트림 스크립트 [repointed] M3-2에서 경로 재지정 — 내용이 archive와 다릅니다. 파일명으로 대조
vivado/scripts/package_mode_profile_ip.tcl,.tcl,migrate,hardware/build/vivado/,합성·P&R·비트스트림 스크립트 [repointed] M3-2에서 경로 재지정 — 내용이 archive와 다릅니다. 파일명으로 대조
vivado/scripts/report_e2e_axis_dma_impl_utilization.tcl,.tcl,migrate,hardware/build/vivado/,합성·P&R·비트스트림 스크립트 [repointed] M3-2에서 경로 재지정 — 내용이 archive와 다릅니다. 파일명으로 대조
vivado/scripts/run_csim.tcl,.tcl,migrate,hardware/build/vivado/,합성·P&R·비트스트림 스크립트 [repointed] M3-2에서 경로 재지정 — 내용이 archive와 다릅니다. 파일명으로 대조
vivado/scripts/run_csynth.tcl,.tcl,migrate,hardware/build/vivado/,합성·P&R·비트스트림 스크립트 [repointed] M3-2에서 경로 재지정 — 내용이 archive와 다릅니다. 파일명으로 대조
vivado/scripts/run_cyclic_s0_csynth.tcl,.tcl,migrate,hardware/build/vivado/,합성·P&R·비트스트림 스크립트 [repointed] M3-2에서 경로 재지정 — 내용이 archive와 다릅니다. 파일명으로 대조
vivado/scripts/run_cyclic_s1_weight_csynth.tcl,.tcl,migrate,hardware/build/vivado/,합성·P&R·비트스트림 스크립트 [repointed] M3-2에서 경로 재지정 — 내용이 archive와 다릅니다. 파일명으로 대조
vivado/scripts/run_cyclic_s2_attn_first_step_csynth.tcl,.tcl,migrate,hardware/build/vivado/,합성·P&R·비트스트림 스크립트 [repointed] M3-2에서 경로 재지정 — 내용이 archive와 다릅니다. 파일명으로 대조
vivado/scripts/run_cyclic_s2_block_first_step_csynth.tcl,.tcl,migrate,hardware/build/vivado/,합성·P&R·비트스트림 스크립트 [repointed] M3-2에서 경로 재지정 — 내용이 archive와 다릅니다. 파일명으로 대조
vivado/scripts/run_cyclic_s2_block_q4w8a_csim.tcl,.tcl,migrate,hardware/build/vivado/,합성·P&R·비트스트림 스크립트 [repointed] M3-2에서 경로 재지정 — 내용이 archive와 다릅니다. 파일명으로 대조
vivado/scripts/run_cyclic_s2_block_q4w8a_csynth.tcl,.tcl,migrate,hardware/build/vivado/,합성·P&R·비트스트림 스크립트 [repointed] M3-2에서 경로 재지정 — 내용이 archive와 다릅니다. 파일명으로 대조
vivado/scripts/run_cyclic_s2_block_vector_csim.tcl,.tcl,migrate,hardware/build/vivado/,합성·P&R·비트스트림 스크립트 [repointed] M3-2에서 경로 재지정 — 내용이 archive와 다릅니다. 파일명으로 대조
vivado/scripts/run_cyclic_s2_first_step_csynth.tcl,.tcl,migrate,hardware/build/vivado/,합성·P&R·비트스트림 스크립트 [repointed] M3-2에서 경로 재지정 — 내용이 archive와 다릅니다. 파일명으로 대조
vivado/scripts/run_cyclic_s2_mlp_first_step_csynth.tcl,.tcl,migrate,hardware/build/vivado/,합성·P&R·비트스트림 스크립트 [repointed] M3-2에서 경로 재지정 — 내용이 archive와 다릅니다. 파일명으로 대조
vivado/scripts/run_cyclic_s2_qkv_first_step_csynth.tcl,.tcl,migrate,hardware/build/vivado/,합성·P&R·비트스트림 스크립트 [repointed] M3-2에서 경로 재지정 — 내용이 archive와 다릅니다. 파일명으로 대조
vivado/scripts/run_e2e_m_axi_q4w8a_csim.tcl,.tcl,migrate,hardware/build/vivado/,합성·P&R·비트스트림 스크립트 [repointed] M3-2에서 경로 재지정 — 내용이 archive와 다릅니다. 파일명으로 대조
vivado/scripts/run_e2e_m_axi_q4w8a_csynth.tcl,.tcl,migrate,hardware/build/vivado/,합성·P&R·비트스트림 스크립트 [repointed] M3-2에서 경로 재지정 — 내용이 archive와 다릅니다. 파일명으로 대조
vivado/scripts/run_e2e_q4w8a_cosim.tcl,.tcl,migrate,hardware/build/vivado/,합성·P&R·비트스트림 스크립트 [repointed] M3-2에서 경로 재지정 — 내용이 archive와 다릅니다. 파일명으로 대조
vivado/scripts/run_e2e_q4w8a_csim.tcl,.tcl,migrate,hardware/build/vivado/,합성·P&R·비트스트림 스크립트 [repointed] M3-2에서 경로 재지정 — 내용이 archive와 다릅니다. 파일명으로 대조
vivado/scripts/run_e2e_q4w8a_csynth.tcl,.tcl,migrate,hardware/build/vivado/,합성·P&R·비트스트림 스크립트 [repointed] M3-2에서 경로 재지정 — 내용이 archive와 다릅니다. 파일명으로 대조
vivado/scripts/run_mode_profile_q4w8a_csim.tcl,.tcl,migrate,hardware/build/vivado/,합성·P&R·비트스트림 스크립트 [repointed] M3-2에서 경로 재지정 — 내용이 archive와 다릅니다. 파일명으로 대조
vivado/scripts/run_mode_profile_q4w8a_csynth.tcl,.tcl,migrate,hardware/build/vivado/,합성·P&R·비트스트림 스크립트 [repointed] M3-2에서 경로 재지정 — 내용이 archive와 다릅니다. 파일명으로 대조
